s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 1.5740237E+002, 0.0000000E+000, 0.0000000E+000,-9.9960344E-009,-1.7531793E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9314777E-009,-1.1749214E-008, 0.0000000E+000, 0.0000000E+000
 1.5803482E+002, 0.0000000E+000, 0.0000000E+000,-9.9793851E-009,-1.7602417E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9796116E-009,-1.1739627E-008, 0.0000000E+000, 0.0000000E+000
 1.5874634E+002, 0.0000000E+000, 0.0000000E+000,-9.9565768E-009,-1.7678051E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0506213E-009,-1.1724382E-008, 0.0000000E+000, 0.0000000E+000
 1.5937880E+002, 0.0000000E+000, 0.0000000E+000,-9.9412755E-009,-1.7752872E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0985201E-009,-1.1716563E-008, 0.0000000E+000, 0.0000000E+000
 1.6001125E+002, 0.0000000E+000, 0.0000000E+000,-9.9358176E-009,-1.7823214E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1107607E-009,-1.1718139E-008, 0.0000000E+000, 0.0000000E+000
 1.6064371E+002, 0.0000000E+000, 0.0000000E+000,-9.9364579E-009,-1.7893173E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1925792E-009,-1.1725775E-008, 0.0000000E+000, 0.0000000E+000
 1.6127615E+002, 0.0000000E+000, 0.0000000E+000,-9.9397512E-009,-1.7963044E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1809829E-009,-1.1736056E-008, 0.0000000E+000, 0.0000000E+000
 1.6190862E+002, 0.0000000E+000, 0.0000000E+000,-9.9414528E-009,-1.8032459E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2282886E-009,-1.1744699E-008, 0.0000000E+000, 0.0000000E+000
 1.6254108E+002, 0.0000000E+000, 0.0000000E+000,-9.9386580E-009,-1.8102010E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2531379E-009,-1.1748859E-008, 0.0000000E+000, 0.0000000E+000
 1.6325258E+002, 0.0000000E+000, 0.0000000E+000,-9.9269819E-009,-1.8175729E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3339236E-009,-1.1744555E-008, 0.0000000E+000, 0.0000000E+000
 1.6388504E+002, 0.0000000E+000, 0.0000000E+000,-9.9187801E-009,-1.8251760E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3356927E-009,-1.1743956E-008, 0.0000000E+000, 0.0000000E+000
 1.6451750E+002, 0.0000000E+000, 0.0000000E+000,-9.9294375E-009,-1.8324019E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3885205E-009,-1.1761839E-008, 0.0000000E+000, 0.0000000E+000
 1.6514995E+002, 0.0000000E+000, 0.0000000E+000,-9.9668014E-009,-1.8397377E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3496819E-009,-1.1806539E-008, 0.0000000E+000, 0.0000000E+000
 1.6578241E+002, 0.0000000E+000, 0.0000000E+000,-1.0038801E-008,-1.8471563E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3359688E-009,-1.1885957E-008, 0.0000000E+000, 0.0000000E+000
 1.6641486E+002, 0.0000000E+000, 0.0000000E+000,-1.0150383E-008,-1.8545746E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2813004E-009,-1.2004957E-008, 0.0000000E+000, 0.0000000E+000
 1.6712637E+002, 0.0000000E+000, 0.0000000E+000,-1.0305583E-008,-1.8624945E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1411013E-009,-1.2168077E-008, 0.0000000E+000, 0.0000000E+000
 1.6775883E+002, 0.0000000E+000, 0.0000000E+000,-1.0481295E-008,-1.8702271E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0312429E-009,-1.2351522E-008, 0.0000000E+000, 0.0000000E+000
 1.6839128E+002, 0.0000000E+000, 0.0000000E+000,-1.0649615E-008,-1.8775350E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8049304E-009,-1.2527149E-008, 0.0000000E+000, 0.0000000E+000
 1.6902374E+002, 0.0000000E+000, 0.0000000E+000,-1.0809701E-008,-1.8847969E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7544035E-009,-1.2694498E-008, 0.0000000E+000, 0.0000000E+000
 1.6965619E+002, 0.0000000E+000, 0.0000000E+000,-1.0958078E-008,-1.8920405E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6467232E-009,-1.2850118E-008, 0.0000000E+000, 0.0000000E+000
 1.7028865E+002, 0.0000000E+000, 0.0000000E+000,-1.1094068E-008,-1.8993215E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5043460E-009,-1.2993390E-008, 0.0000000E+000, 0.0000000E+000
 1.7100017E+002, 0.0000000E+000, 0.0000000E+000,-1.1224802E-008,-1.9070403E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4088348E-009,-1.3131842E-008, 0.0000000E+000, 0.0000000E+000
 1.7163261E+002, 0.0000000E+000, 0.0000000E+000,-1.1344177E-008,-1.9149262E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3324258E-009,-1.3259103E-008, 0.0000000E+000, 0.0000000E+000
 1.7226508E+002, 0.0000000E+000, 0.0000000E+000,-1.1446878E-008,-1.9223921E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2945997E-009,-1.3369271E-008, 0.0000000E+000, 0.0000000E+000
 1.7289754E+002, 0.0000000E+000, 0.0000000E+000,-1.1544757E-008,-1.9299513E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1917972E-009,-1.3474709E-008, 0.0000000E+000, 0.0000000E+000
 1.7352998E+002, 0.0000000E+000, 0.0000000E+000,-1.1643467E-008,-1.9375638E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1309625E-009,-1.3581030E-008, 0.0000000E+000, 0.0000000E+000
 1.7416245E+002, 0.0000000E+000, 0.0000000E+000,-1.1745820E-008,-1.9452075E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0647898E-009,-1.3691028E-008, 0.0000000E+000, 0.0000000E+000
 1.7487395E+002, 0.0000000E+000, 0.0000000E+000,-1.1853001E-008,-1.9533739E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9853948E-009,-1.3806375E-008, 0.0000000E+000, 0.0000000E+000
 1.7550641E+002, 0.0000000E+000, 0.0000000E+000,-1.1949393E-008,-1.9613627E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9292231E-009,-1.3910756E-008, 0.0000000E+000, 0.0000000E+000
 1.7613887E+002, 0.0000000E+000, 0.0000000E+000,-1.2026799E-008,-1.9689320E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8948943E-009,-1.3995731E-008, 0.0000000E+000, 0.0000000E+000
 1.7677132E+002, 0.0000000E+000, 0.0000000E+000,-1.2089109E-008,-1.9764777E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8391214E-009,-1.4065587E-008, 0.0000000E+000, 0.0000000E+000
 1.7740378E+002, 0.0000000E+000, 0.0000000E+000,-1.2134466E-008,-1.9840872E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8269729E-009,-1.4118554E-008, 0.0000000E+000, 0.0000000E+000
 1.7803624E+002, 0.0000000E+000, 0.0000000E+000,-1.2166748E-008,-1.9916754E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8670079E-009,-1.4158424E-008, 0.0000000E+000, 0.0000000E+000
 1.7866869E+002, 0.0000000E+000, 0.0000000E+000,-1.2189482E-008,-1.9992828E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8526505E-009,-1.4188765E-008, 0.0000000E+000, 0.0000000E+000
 1.7938020E+002, 0.0000000E+000, 0.0000000E+000,-1.2207046E-008,-2.0074281E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8419029E-009,-1.4214474E-008, 0.0000000E+000, 0.0000000E+000
 1.8001265E+002, 0.0000000E+000, 0.0000000E+000,-1.2219863E-008,-2.0157049E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9138534E-009,-1.4235567E-008, 0.0000000E+000, 0.0000000E+000
 1.8064511E+002, 0.0000000E+000, 0.0000000E+000,-1.2229426E-008,-2.0234210E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9030854E-009,-1.4252847E-008, 0.0000000E+000, 0.0000000E+000
 1.8127757E+002, 0.0000000E+000, 0.0000000E+000,-1.2235291E-008,-2.0310823E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9352974E-009,-1.4266374E-008, 0.0000000E+000, 0.0000000E+000
 1.8191002E+002, 0.0000000E+000, 0.0000000E+000,-1.2236367E-008,-2.0386992E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9359416E-009,-1.4275066E-008, 0.0000000E+000, 0.0000000E+000
 1.8254248E+002, 0.0000000E+000, 0.0000000E+000,-1.2231505E-008,-2.0462292E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0251230E-009,-1.4277734E-008, 0.0000000E+000, 0.0000000E+000
 1.8325400E+002, 0.0000000E+000, 0.0000000E+000,-1.2220518E-008,-2.0541108E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0432333E-009,-1.4274629E-008, 0.0000000E+000, 0.0000000E+000
 1.8388644E+002, 0.0000000E+000, 0.0000000E+000,-1.2200857E-008,-2.0617908E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1048247E-009,-1.4262648E-008, 0.0000000E+000, 0.0000000E+000
 1.8451891E+002, 0.0000000E+000, 0.0000000E+000,-1.2170573E-008,-2.0690377E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1669480E-009,-1.4239610E-008, 0.0000000E+000, 0.0000000E+000
 1.8515135E+002, 0.0000000E+000, 0.0000000E+000,-1.2134634E-008,-2.0762396E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2419560E-009,-1.4210873E-008, 0.0000000E+000, 0.0000000E+000
 1.8578381E+002, 0.0000000E+000, 0.0000000E+000,-1.2101348E-008,-2.0834154E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3389602E-009,-1.4184764E-008, 0.0000000E+000, 0.0000000E+000
 1.8641628E+002, 0.0000000E+000, 0.0000000E+000,-1.2073987E-008,-2.0905256E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3361992E-009,-1.4164512E-008, 0.0000000E+000, 0.0000000E+000
 1.8712778E+002, 0.0000000E+000, 0.0000000E+000,-1.2056298E-008,-2.0980668E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4385312E-009,-1.4154365E-008, 0.0000000E+000, 0.0000000E+000
 1.8776024E+002, 0.0000000E+000, 0.0000000E+000,-1.2057433E-008,-2.1058325E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4203186E-009,-1.4163266E-008, 0.0000000E+000, 0.0000000E+000
 1.8839268E+002, 0.0000000E+000, 0.0000000E+000,-1.2081410E-008,-2.1132360E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4831781E-009,-1.4194646E-008, 0.0000000E+000, 0.0000000E+000
 1.8902515E+002, 0.0000000E+000, 0.0000000E+000,-1.2136180E-008,-2.1207612E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4636668E-009,-1.4256941E-008, 0.0000000E+000, 0.0000000E+000
 1.8965761E+002, 0.0000000E+000, 0.0000000E+000,-1.2212819E-008,-2.1284362E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4159930E-009,-1.4341256E-008, 0.0000000E+000, 0.0000000E+000
 1.9029005E+002, 0.0000000E+000, 0.0000000E+000,-1.2291103E-008,-2.1362432E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3633493E-009,-1.4427346E-008, 0.0000000E+000, 0.0000000E+000
 1.9092252E+002, 0.0000000E+000, 0.0000000E+000,-1.2360221E-008,-2.1440385E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3055518E-009,-1.4504260E-008, 0.0000000E+000, 0.0000000E+000
 1.9163403E+002, 0.0000000E+000, 0.0000000E+000,-1.2422463E-008,-2.1524743E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2812138E-009,-1.4574938E-008, 0.0000000E+000, 0.0000000E+000
 1.9226648E+002, 0.0000000E+000, 0.0000000E+000,-1.2466632E-008,-2.1607392E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3139269E-009,-1.4627371E-008, 0.0000000E+000, 0.0000000E+000
 1.9289894E+002, 0.0000000E+000, 0.0000000E+000,-1.2486789E-008,-2.1683724E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2814387E-009,-1.4655162E-008, 0.0000000E+000, 0.0000000E+000
 1.9353139E+002, 0.0000000E+000, 0.0000000E+000,-1.2489180E-008,-2.1758235E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3458628E-009,-1.4665004E-008, 0.0000000E+000, 0.0000000E+000
 1.9416385E+002, 0.0000000E+000, 0.0000000E+000,-1.2479517E-008,-2.1830082E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3353709E-009,-1.4662525E-008, 0.0000000E+000, 0.0000000E+000
 1.9479631E+002, 0.0000000E+000, 0.0000000E+000,-1.2464209E-008,-2.1899183E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4583288E-009,-1.4654128E-008, 0.0000000E+000, 0.0000000E+000
 1.9550781E+002, 0.0000000E+000, 0.0000000E+000,-1.2445201E-008,-2.1969779E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4762449E-009,-1.4642179E-008, 0.0000000E+000, 0.0000000E+000
 1.9614027E+002, 0.0000000E+000, 0.0000000E+000,-1.2430850E-008,-2.2039504E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5066469E-009,-1.4634800E-008, 0.0000000E+000, 0.0000000E+000
 1.9677272E+002, 0.0000000E+000, 0.0000000E+000,-1.2425696E-008,-2.2103373E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5422642E-009,-1.4636033E-008, 0.0000000E+000, 0.0000000E+000
 1.9740518E+002, 0.0000000E+000, 0.0000000E+000,-1.2428613E-008,-2.2165288E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6307093E-009,-1.4645141E-008, 0.0000000E+000, 0.0000000E+000
 1.9803764E+002, 0.0000000E+000, 0.0000000E+000,-1.2436069E-008,-2.2225845E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6229784E-009,-1.4658654E-008, 0.0000000E+000, 0.0000000E+000
 1.9867009E+002, 0.0000000E+000, 0.0000000E+000,-1.2449508E-008,-2.2286194E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6430419E-009,-1.4678128E-008, 0.0000000E+000, 0.0000000E+000
 1.9938161E+002, 0.0000000E+000, 0.0000000E+000,-1.2486861E-008,-2.2351112E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6567959E-009,-1.4721972E-008, 0.0000000E+000, 0.0000000E+000
 2.0001407E+002, 0.0000000E+000, 0.0000000E+000,-1.2552860E-008,-2.2415524E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6020866E-009,-1.4794412E-008, 0.0000000E+000, 0.0000000E+000
 2.0064651E+002, 0.0000000E+000, 0.0000000E+000,-1.2634425E-008,-2.2475652E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5793541E-009,-1.4881990E-008, 0.0000000E+000, 0.0000000E+000
 2.0127898E+002, 0.0000000E+000, 0.0000000E+000,-1.2717129E-008,-2.2535236E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5163105E-009,-1.4970652E-008, 0.0000000E+000, 0.0000000E+000
 2.0191142E+002, 0.0000000E+000, 0.0000000E+000,-1.2786822E-008,-2.2593627E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5031496E-009,-1.5046184E-008, 0.0000000E+000, 0.0000000E+000
 2.0254388E+002, 0.0000000E+000, 0.0000000E+000,-1.2847551E-008,-2.2651182E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4739747E-009,-1.5112669E-008, 0.0000000E+000, 0.0000000E+000
 2.0317635E+002, 0.0000000E+000, 0.0000000E+000,-1.2905190E-008,-2.2707184E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4193983E-009,-1.5175909E-008, 0.0000000E+000, 0.0000000E+000
 2.0388785E+002, 0.0000000E+000, 0.0000000E+000,-1.2964989E-008,-2.2764650E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4284688E-009,-1.5241454E-008, 0.0000000E+000, 0.0000000E+000
 2.0452031E+002, 0.0000000E+000, 0.0000000E+000,-1.3030338E-008,-2.2821734E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3573671E-009,-1.5312511E-008, 0.0000000E+000, 0.0000000E+000
 2.0515276E+002, 0.0000000E+000, 0.0000000E+000,-1.3104892E-008,-2.2873754E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3219339E-009,-1.5392267E-008, 0.0000000E+000, 0.0000000E+000
 2.0578522E+002, 0.0000000E+000, 0.0000000E+000,-1.3198252E-008,-2.2924034E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3465991E-009,-1.5490655E-008, 0.0000000E+000, 0.0000000E+000
 2.0641768E+002, 0.0000000E+000, 0.0000000E+000,-1.3315788E-008,-2.2972227E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1845265E-009,-1.5613011E-008, 0.0000000E+000, 0.0000000E+000
 2.0705013E+002, 0.0000000E+000, 0.0000000E+000,-1.3455153E-008,-2.3019309E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1279254E-009,-1.5757084E-008, 0.0000000E+000, 0.0000000E+000
 2.0776164E+002, 0.0000000E+000, 0.0000000E+000,-1.3611120E-008,-2.3068716E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9951300E-009,-1.5917992E-008, 0.0000000E+000, 0.0000000E+000
 2.0839410E+002, 0.0000000E+000, 0.0000000E+000,-1.3760412E-008,-2.3116546E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8481408E-009,-1.6072067E-008, 0.0000000E+000, 0.0000000E+000
 2.0902655E+002, 0.0000000E+000, 0.0000000E+000,-1.3885215E-008,-2.3162575E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7965095E-009,-1.6201472E-008, 0.0000000E+000, 0.0000000E+000
 2.0965901E+002, 0.0000000E+000, 0.0000000E+000,-1.3988941E-008,-2.3209176E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7340182E-009,-1.6309858E-008, 0.0000000E+000, 0.0000000E+000
 2.1029146E+002, 0.0000000E+000, 0.0000000E+000,-1.4070515E-008,-2.3256954E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6706985E-009,-1.6396211E-008, 0.0000000E+000, 0.0000000E+000
 2.1092392E+002, 0.0000000E+000, 0.0000000E+000,-1.4133166E-008,-2.3305581E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6421678E-009,-1.6463724E-008, 0.0000000E+000, 0.0000000E+000
 2.1163544E+002, 0.0000000E+000, 0.0000000E+000,-1.4178762E-008,-2.3357317E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6318191E-009,-1.6514494E-008, 0.0000000E+000, 0.0000000E+000
 2.1226788E+002, 0.0000000E+000, 0.0000000E+000,-1.4208166E-008,-2.3409172E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6246813E-009,-1.6549083E-008, 0.0000000E+000, 0.0000000E+000
 2.1290034E+002, 0.0000000E+000, 0.0000000E+000,-1.4229522E-008,-2.3457354E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6732755E-009,-1.6575258E-008, 0.0000000E+000, 0.0000000E+000
 2.1353281E+002, 0.0000000E+000, 0.0000000E+000,-1.4246108E-008,-2.3504549E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6545005E-009,-1.6596563E-008, 0.0000000E+000, 0.0000000E+000
 2.1416525E+002, 0.0000000E+000, 0.0000000E+000,-1.4257669E-008,-2.3550969E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7043831E-009,-1.6612766E-008, 0.0000000E+000, 0.0000000E+000
 2.1479771E+002, 0.0000000E+000, 0.0000000E+000,-1.4272328E-008,-2.3596333E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7163476E-009,-1.6631962E-008, 0.0000000E+000, 0.0000000E+000
 2.1543016E+002, 0.0000000E+000, 0.0000000E+000,-1.4292655E-008,-2.3641443E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7495720E-009,-1.6656799E-008, 0.0000000E+000, 0.0000000E+000
 2.1614168E+002, 0.0000000E+000, 0.0000000E+000,-1.4310577E-008,-2.3689980E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7605036E-009,-1.6679575E-008, 0.0000000E+000, 0.0000000E+000
 2.1677414E+002, 0.0000000E+000, 0.0000000E+000,-1.4317518E-008,-2.3739204E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7735930E-009,-1.6691439E-008, 0.0000000E+000, 0.0000000E+000
 2.1740659E+002, 0.0000000E+000, 0.0000000E+000,-1.4318228E-008,-2.3788157E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7928281E-009,-1.6697044E-008, 0.0000000E+000, 0.0000000E+000
 2.1803905E+002, 0.0000000E+000, 0.0000000E+000,-1.4324780E-008,-2.3839602E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8658114E-009,-1.6708740E-008, 0.0000000E+000, 0.0000000E+000
 2.1867149E+002, 0.0000000E+000, 0.0000000E+000,-1.4345682E-008,-2.3892074E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8736343E-009,-1.6734889E-008, 0.0000000E+000, 0.0000000E+000
 2.1930396E+002, 0.0000000E+000, 0.0000000E+000,-1.4381063E-008,-2.3945595E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8665477E-009,-1.6775623E-008, 0.0000000E+000, 0.0000000E+000
 2.2001547E+002, 0.0000000E+000, 0.0000000E+000,-1.4438084E-008,-2.4001822E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8603098E-009,-1.6838266E-008, 0.0000000E+000, 0.0000000E+000
 2.2064792E+002, 0.0000000E+000, 0.0000000E+000,-1.4515056E-008,-2.4057512E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7966936E-009,-1.6920807E-008, 0.0000000E+000, 0.0000000E+000
 2.2128038E+002, 0.0000000E+000, 0.0000000E+000,-1.4600041E-008,-2.4106719E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7677028E-009,-1.7010713E-008, 0.0000000E+000, 0.0000000E+000
 2.2191284E+002, 0.0000000E+000, 0.0000000E+000,-1.4685947E-008,-2.4152756E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7107335E-009,-1.7101223E-008, 0.0000000E+000, 0.0000000E+000
 2.2254529E+002, 0.0000000E+000, 0.0000000E+000,-1.4767950E-008,-2.4196404E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6499908E-009,-1.7187591E-008, 0.0000000E+000, 0.0000000E+000
 2.2317775E+002, 0.0000000E+000, 0.0000000E+000,-1.4841582E-008,-2.4237825E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6366458E-009,-1.7265365E-008, 0.0000000E+000, 0.0000000E+000
 2.2388925E+002, 0.0000000E+000, 0.0000000E+000,-1.4914325E-008,-2.4280445E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5927965E-009,-1.7342370E-008, 0.0000000E+000, 0.0000000E+000
 2.2452171E+002, 0.0000000E+000, 0.0000000E+000,-1.4986455E-008,-2.4321185E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5392734E-009,-1.7418574E-008, 0.0000000E+000, 0.0000000E+000
 2.2515417E+002, 0.0000000E+000, 0.0000000E+000,-1.5058288E-008,-2.4358324E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5207745E-009,-1.7494121E-008, 0.0000000E+000, 0.0000000E+000
 2.2578662E+002, 0.0000000E+000, 0.0000000E+000,-1.5135698E-008,-2.4394168E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4827643E-009,-1.7575115E-008, 0.0000000E+000, 0.0000000E+000
 2.2641908E+002, 0.0000000E+000, 0.0000000E+000,-1.5219331E-008,-2.4428304E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4203650E-009,-1.7662161E-008, 0.0000000E+000, 0.0000000E+000
 2.2705153E+002, 0.0000000E+000, 0.0000000E+000,-1.5303890E-008,-2.4460896E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3664328E-009,-1.7749980E-008, 0.0000000E+000, 0.0000000E+000
 2.2776305E+002, 0.0000000E+000, 0.0000000E+000,-1.5387219E-008,-2.4494165E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3420539E-009,-1.7836635E-008, 0.0000000E+000, 0.0000000E+000
 2.2839551E+002, 0.0000000E+000, 0.0000000E+000,-1.5458690E-008,-2.4526989E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3250173E-009,-1.7911389E-008, 0.0000000E+000, 0.0000000E+000
 2.2902795E+002, 0.0000000E+000, 0.0000000E+000,-1.5517213E-008,-2.4556792E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2253441E-009,-1.7972892E-008, 0.0000000E+000, 0.0000000E+000
 2.2966042E+002, 0.0000000E+000, 0.0000000E+000,-1.5572854E-008,-2.4585989E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2506535E-009,-1.8031453E-008, 0.0000000E+000, 0.0000000E+000
 2.3029288E+002, 0.0000000E+000, 0.0000000E+000,-1.5628428E-008,-2.4614896E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2199141E-009,-1.8089917E-008, 0.0000000E+000, 0.0000000E+000
 2.3092532E+002, 0.0000000E+000, 0.0000000E+000,-1.5680898E-008,-2.4643972E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2272768E-009,-1.8145295E-008, 0.0000000E+000, 0.0000000E+000
 2.3155779E+002, 0.0000000E+000, 0.0000000E+000,-1.5727592E-008,-2.4674030E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2293016E-009,-1.8194995E-008, 0.0000000E+000, 0.0000000E+000
