s,Pa,Pa,m/s,m/s,m/s,m3/s
 2.5606543E+002,-6.5264705E-003,-1.7737026E-003, 8.4240603E-002,-1.7277278E-003, 2.8901424E-003, 9.0000000E-001
 2.5677695E+002,-6.5199908E-003,-1.8860851E-003, 9.0319724E-002,-3.9156512E-003,-4.3058547E-003, 9.0000000E-001
 2.5740940E+002,-6.5030551E-003,-1.9981903E-003, 9.8330090E-002,-5.7128347E-003,-8.8276607E-003, 9.0000000E-001
 2.5804186E+002,-6.4759208E-003,-2.1165404E-003, 1.0744954E-001,-7.6537756E-003,-6.4386079E-003, 9.0000000E-001
 2.5867431E+002,-6.4427867E-003,-2.2487660E-003, 1.1713911E-001,-1.1162675E-002, 2.8786747E-003, 9.0000000E-001
 2.5930677E+002,-6.4117817E-003,-2.3968063E-003, 1.2575738E-001,-1.6554554E-002, 1.4317858E-002, 9.0000000E-001
 2.5993922E+002,-6.3898157E-003,-2.5756523E-003, 1.3197550E-001,-2.2316157E-002, 2.1866677E-002, 9.0000000E-001
 2.6065074E+002,-6.3800835E-003,-2.8151665E-003, 1.3590397E-001,-2.6145285E-002, 2.3080853E-002, 9.0000000E-001
 2.6128319E+002,-6.3836625E-003,-3.0734089E-003, 1.3854699E-001,-2.5796098E-002, 1.8847696E-002, 9.0000000E-001
 2.6191565E+002,-6.3954510E-003,-3.2882675E-003, 1.4105806E-001,-2.1461997E-002, 1.1257027E-002, 9.0000000E-001
 2.6254810E+002,-6.4096220E-003,-3.4689136E-003, 1.4308615E-001,-1.4903216E-002, 8.9634226E-004, 9.0000000E-001
 2.6318056E+002,-6.4221941E-003,-3.6301867E-003, 1.4236226E-001,-8.4735350E-003,-1.1023147E-002, 9.0000000E-001
 2.6381301E+002,-6.4319452E-003,-3.7835602E-003, 1.3686904E-001,-3.7403970E-003,-2.2024063E-002, 9.0000000E-001
 2.6452453E+002,-6.4388594E-003,-3.9375555E-003, 1.2643608E-001,-5.4281860E-004,-2.9336227E-002, 9.0000000E-001
 2.6515698E+002,-6.4407744E-003,-4.0557312E-003, 1.1495404E-001, 1.6655098E-003,-3.0610451E-002, 9.0000000E-001
 2.6578944E+002,-6.4352908E-003,-4.1116407E-003, 1.0656985E-001, 2.7494351E-003,-2.7779557E-002, 9.0000000E-001
 2.6642189E+002,-6.4215954E-003,-4.1073130E-003, 1.0155507E-001, 2.3556201E-003,-2.4508988E-002, 9.0000000E-001
 2.6705435E+002,-6.4010172E-003,-4.0692016E-003, 9.8846928E-002, 1.0947075E-003,-2.3090724E-002, 9.0000000E-001
 2.6768680E+002,-6.3767282E-003,-4.0464192E-003, 9.7009718E-002, 4.7220919E-004,-2.3460098E-002, 9.0000000E-001
 2.6839832E+002,-6.3509786E-003,-4.0293429E-003, 9.5351422E-002, 1.5069329E-003,-2.3734481E-002, 9.0000000E-001
 2.6903077E+002,-6.3283449E-003,-3.9560551E-003, 9.4308983E-002, 3.9018915E-003,-2.1680786E-002, 9.0000000E-001
 2.6966323E+002,-6.3105676E-003,-3.8185490E-003, 9.4327880E-002, 6.7732673E-003,-1.7205456E-002, 9.0000000E-001
 2.7029568E+002,-6.2955121E-003,-3.6252594E-003, 9.5074321E-002, 1.0203450E-002,-1.2146131E-002, 9.0000000E-001
 2.7092814E+002,-6.2835321E-003,-3.3883164E-003, 9.5639739E-002, 1.4769286E-002,-9.1387032E-003, 9.0000000E-001
 2.7156059E+002,-6.2769368E-003,-3.1415765E-003, 9.5072586E-002, 2.0977596E-002,-9.6988290E-003, 9.0000000E-001
 2.7219305E+002,-6.2775618E-003,-2.9265361E-003, 9.3132978E-002, 2.8499749E-002,-1.3288840E-002, 9.0000000E-001
 2.7290456E+002,-6.2840199E-003,-2.7556469E-003, 9.0384680E-002, 3.6179879E-002,-1.8090147E-002, 9.0000000E-001
 2.7353702E+002,-6.2904633E-003,-2.6375719E-003, 8.8244627E-002, 4.1003072E-002,-2.1404871E-002, 9.0000000E-001
 2.7416947E+002,-6.2905920E-003,-2.5652832E-003, 8.7490879E-002, 4.1059271E-002,-2.1945181E-002, 9.0000000E-001
 2.7480193E+002,-6.2818559E-003,-2.5099013E-003, 8.7643940E-002, 3.6707711E-002,-2.0127953E-002, 9.0000000E-001
 2.7543438E+002,-6.2645439E-003,-2.4440455E-003, 8.7847134E-002, 2.9443147E-002,-1.6722334E-002, 9.0000000E-001
 2.7606684E+002,-6.2413843E-003,-2.3526605E-003, 8.7386661E-002, 2.1483815E-002,-1.2660520E-002, 9.0000000E-001
 2.7677835E+002,-6.2133774E-003,-2.2360494E-003, 8.5847193E-002, 1.4567952E-002,-8.6675284E-003, 9.0000000E-001
 2.7741081E+002,-6.1832556E-003,-2.1212047E-003, 8.3241511E-002, 1.0802802E-002,-5.9346532E-003, 9.0000000E-001
 2.7804326E+002,-6.1537735E-003,-2.0099699E-003, 7.9897230E-002, 1.0999157E-002,-5.1921972E-003, 9.0000000E-001
 2.7867572E+002,-6.1272233E-003,-1.8784110E-003, 7.6060813E-002, 1.4701396E-002,-6.4250340E-003, 9.0000000E-001
 2.7930817E+002,-6.1097844E-003,-1.7605469E-003, 7.2489445E-002, 2.0917117E-002,-9.3013525E-003, 9.0000000E-001
 2.7994063E+002,-6.1044492E-003,-1.6950832E-003, 7.0228413E-002, 2.7963047E-002,-1.2882029E-002, 9.0000000E-001
 2.8065214E+002,-6.1073560E-003,-1.6635382E-003, 7.0447159E-002, 3.4228773E-002,-1.5787596E-002, 9.0000000E-001
 2.8128460E+002,-6.1103944E-003,-1.6408062E-003, 7.4060222E-002, 3.7485049E-002,-1.5961795E-002, 9.0000000E-001
 2.8191705E+002,-6.1100191E-003,-1.6293253E-003, 8.0690931E-002, 3.6609207E-002,-1.2517473E-002, 9.0000000E-001
 2.8254951E+002,-6.1097397E-003,-1.6388001E-003, 8.9625484E-002, 3.1520756E-002,-6.0374374E-003, 9.0000000E-001
 2.8318196E+002,-6.1150320E-003,-1.6812153E-003, 9.9428661E-002, 2.2717244E-002, 1.8113946E-003, 9.0000000E-001
 2.8381442E+002,-6.1287154E-003,-1.7702305E-003, 1.0827103E-001, 1.1972759E-002, 9.3039570E-003, 9.0000000E-001
 2.8444688E+002,-6.1486570E-003,-1.9070559E-003, 1.1432786E-001, 1.9710944E-003, 1.5447114E-002, 9.0000000E-001
 2.8515839E+002,-6.1700486E-003,-2.0975024E-003, 1.1680385E-001,-5.2910018E-003, 1.9310693E-002, 9.0000000E-001
 2.8579084E+002,-6.1857936E-003,-2.3214445E-003, 1.1661682E-001,-8.6278221E-003, 1.8577954E-002, 9.0000000E-001
 2.8642330E+002,-6.1945390E-003,-2.5536004E-003, 1.1615914E-001,-9.5587570E-003, 1.2805161E-002, 9.0000000E-001
 2.8705575E+002,-6.2006125E-003,-2.7974826E-003, 1.1643890E-001,-1.0481563E-002, 4.1934807E-003, 9.0000000E-001
 2.8768821E+002,-6.2067350E-003,-3.0184935E-003, 1.1689659E-001,-1.2107095E-002,-4.0974432E-003, 9.0000000E-001
 2.8832067E+002,-6.2130291E-003,-3.1741983E-003, 1.1679191E-001,-1.3106623E-002,-1.0367958E-002, 9.0000000E-001
 2.8903218E+002,-6.2192461E-003,-3.2633282E-003, 1.1615341E-001,-1.1113628E-002,-1.4675620E-002, 9.0000000E-001
 2.8966463E+002,-6.2265947E-003,-3.3063337E-003, 1.1589536E-001,-5.0762826E-003,-1.6367503E-002, 9.0000000E-001
 2.9029709E+002,-6.2361405E-003,-3.3212939E-003, 1.1713562E-001, 2.8944976E-003,-1.4478436E-002, 9.0000000E-001
 2.9092954E+002,-6.2464476E-003,-3.3036064E-003, 1.2031526E-001, 9.9882700E-003,-8.6958055E-003, 9.0000000E-001
 2.9156200E+002,-6.2535850E-003,-3.2554131E-003, 1.2434664E-001, 1.3784694E-002, 4.0896923E-004, 9.0000000E-001
 2.9219446E+002,-6.2545642E-003,-3.1820959E-003, 1.2682224E-001, 1.4086818E-002, 1.1672331E-002, 9.0000000E-001
 2.9290597E+002,-6.2483327E-003,-3.0681806E-003, 1.2569611E-001, 1.2078755E-002, 2.4400032E-002, 9.0000000E-001
 2.9353842E+002,-6.2376943E-003,-2.9331902E-003, 1.2107166E-001, 8.4705249E-003, 3.5674228E-002, 9.0000000E-001
 2.9417088E+002,-6.2291671E-003,-2.8071771E-003, 1.1490391E-001, 2.4491651E-003, 4.2351167E-002, 9.0000000E-001
 2.9480333E+002,-6.2286376E-003,-2.7092040E-003, 1.0816673E-001,-7.4914943E-003, 4.3482805E-002, 9.0000000E-001
 2.9543579E+002,-6.2401464E-003,-2.6506665E-003, 1.0137294E-001,-2.0335904E-002, 3.9214275E-002, 9.0000000E-001
 2.9606825E+002,-6.2620934E-003,-2.6018637E-003, 9.5060099E-002,-3.1766069E-002, 3.0971137E-002, 9.0000000E-001
 2.9670070E+002,-6.2884388E-003,-2.5404164E-003, 9.0482910E-002,-3.6917156E-002, 2.0112013E-002, 9.0000000E-001
 2.9741221E+002,-6.3154891E-003,-2.4633656E-003, 8.8895862E-002,-3.3001370E-002, 7.0102928E-003, 9.0000000E-001
 2.9804467E+002,-6.3415788E-003,-2.3854350E-003, 9.0221226E-002,-2.0484018E-002,-6.2899204E-003, 9.0000000E-001
 2.9867713E+002,-6.3667700E-003,-2.3210589E-003, 9.2610528E-002,-3.4838539E-003,-1.7972180E-002, 9.0000000E-001
 2.9930958E+002,-6.3894969E-003,-2.2664676E-003, 9.5021651E-002, 1.3391552E-002,-2.8010834E-002, 9.0000000E-001
 2.9994204E+002,-6.4027939E-003,-2.2203115E-003, 9.7682678E-002, 2.3490524E-002,-3.5160500E-002, 9.0000000E-001
 3.0057449E+002,-6.4001615E-003,-2.1848224E-003, 1.0151257E-001, 2.2030638E-002,-3.7551162E-002, 9.0000000E-001
 3.0128600E+002,-6.3767046E-003,-2.1657263E-003, 1.0749748E-001, 8.8174237E-003,-3.2847591E-002, 9.0000000E-001
 3.0191846E+002,-6.3369869E-003,-2.1716191E-003, 1.1502826E-001,-9.0677267E-003,-2.1388054E-002, 9.0000000E-001
 3.0255092E+002,-6.2952650E-003,-2.2064661E-003, 1.2234246E-001,-2.3365580E-002,-8.4931760E-003, 9.0000000E-001
 3.0318337E+002,-6.2587284E-003,-2.2826573E-003, 1.2771109E-001,-3.1252724E-002, 1.1468125E-003, 9.0000000E-001
 3.0381583E+002,-6.2281887E-003,-2.4009324E-003, 1.2870772E-001,-3.1118724E-002, 6.3077165E-003, 9.0000000E-001
 3.0444828E+002,-6.1962924E-003,-2.5265408E-003, 1.2494229E-001,-2.3779765E-002, 9.8495667E-003, 9.0000000E-001
 3.0515979E+002,-6.1501266E-003,-2.6354083E-003, 1.1898933E-001,-1.1973459E-002, 1.4454986E-002, 9.0000000E-001
 3.0579225E+002,-6.0888835E-003,-2.7299009E-003, 1.1520222E-001,-1.3445867E-003, 2.0332568E-002, 9.0000000E-001
 3.0642471E+002,-6.0234492E-003,-2.8294163E-003, 1.1514072E-001, 3.8836854E-003, 2.6672494E-002, 9.0000000E-001
 3.0705716E+002,-5.9585574E-003,-2.9477438E-003, 1.1745741E-001, 3.2843891E-003, 3.2862167E-002, 9.0000000E-001
 3.0768962E+002,-5.8978625E-003,-3.0994591E-003, 1.2032667E-001,-2.1722633E-003, 3.7377061E-002, 9.0000000E-001
 3.0832207E+002,-5.8410421E-003,-3.3054163E-003, 1.2192142E-001,-9.4114404E-003, 3.8854796E-002, 9.0000000E-001
 3.0903358E+002,-5.7858220E-003,-3.5694251E-003, 1.2076215E-001,-1.4165141E-002, 3.7080870E-002, 9.0000000E-001
 3.0966604E+002,-5.7423330E-003,-3.8321268E-003, 1.1695698E-001,-1.2838262E-002, 3.3799062E-002, 9.0000000E-001
 3.1029850E+002,-5.7204348E-003,-4.0442868E-003, 1.1277640E-001,-6.9544088E-003, 3.1299370E-002, 9.0000000E-001
 3.1093095E+002,-5.7188571E-003,-4.1997513E-003, 1.1043139E-001,-7.6708693E-004, 3.0159568E-002, 9.0000000E-001
 3.1156341E+002,-5.7307142E-003,-4.3018615E-003, 1.1173008E-001, 1.8440487E-003, 2.9918435E-002, 9.0000000E-001
 3.1219586E+002,-5.7442233E-003,-4.3887551E-003, 1.1702089E-001, 1.4982035E-004, 2.9691501E-002, 9.0000000E-001
 3.1282832E+002,-5.7479759E-003,-4.5075809E-003, 1.2444339E-001,-2.8833505E-003, 2.9100809E-002, 9.0000000E-001
 3.1353983E+002,-5.7353937E-003,-4.6853144E-003, 1.3068403E-001,-2.5262588E-003, 2.8666400E-002, 9.0000000E-001
 3.1417229E+002,-5.7160435E-003,-4.9140185E-003, 1.3208637E-001, 4.1425779E-003, 2.9288186E-002, 9.0000000E-001
 3.1480474E+002,-5.7089188E-003,-5.1638198E-003, 1.2918423E-001, 1.4231049E-002, 3.0969090E-002, 9.0000000E-001
 3.1543720E+002,-5.7202288E-003,-5.4329342E-003, 1.2522583E-001, 2.2946555E-002, 3.3720714E-002, 9.0000000E-001
 3.1606965E+002,-5.7433472E-003,-5.6738461E-003, 1.2186648E-001, 2.6858731E-002, 3.8768111E-002, 9.0000000E-001
 3.1670211E+002,-5.7660945E-003,-5.8094802E-003, 1.1771874E-001, 2.6160661E-002, 4.6745323E-002, 9.0000000E-001
 3.1741362E+002,-5.7804350E-003,-5.8353089E-003, 1.1090087E-001, 2.2798458E-002, 5.5084544E-002, 9.0000000E-001
 3.1804608E+002,-5.7831851E-003,-5.8087017E-003, 1.0354946E-001, 1.8437236E-002, 5.7875246E-002, 9.0000000E-001
 3.1867853E+002,-5.7796654E-003,-5.7958556E-003, 9.9190695E-002, 1.3632052E-002, 5.3410757E-002, 9.0000000E-001
 3.1931099E+002,-5.7807507E-003,-5.8139818E-003, 9.8196255E-002, 8.6882976E-003, 4.4527670E-002, 9.0000000E-001
 3.1994344E+002,-5.7972622E-003,-5.8575790E-003, 9.9449757E-002, 4.9054351E-003, 3.4543854E-002, 9.0000000E-001
 3.2057590E+002,-5.8315420E-003,-5.9065019E-003, 1.0146093E-001, 3.3136569E-003, 2.5458619E-002, 9.0000000E-001
 3.2128741E+002,-5.8793755E-003,-5.9580662E-003, 1.0303917E-001, 4.0291979E-003, 1.7571824E-002, 9.0000000E-001
 3.2191987E+002,-5.9308628E-003,-5.9996435E-003, 1.0300720E-001, 6.2409818E-003, 1.1648916E-002, 9.0000000E-001
 3.2255232E+002,-5.9829091E-003,-6.0056541E-003, 1.0092204E-001, 8.7693844E-003, 8.0812499E-003, 9.0000000E-001
 3.2318478E+002,-6.0405440E-003,-5.9533311E-003, 9.6911357E-002, 1.1167544E-002, 6.5950311E-003, 9.0000000E-001
 3.2381723E+002,-6.1026664E-003,-5.8429876E-003, 9.1573393E-002, 1.3263552E-002, 7.1385728E-003, 9.0000000E-001
 3.2444969E+002,-6.1651674E-003,-5.7099762E-003, 8.5931122E-002, 1.4991926E-002, 9.2406589E-003, 9.0000000E-001
 3.2508214E+002,-6.2232319E-003,-5.5965949E-003, 8.1247404E-002, 1.6188385E-002, 1.1896733E-002, 9.0000000E-001
 3.2579366E+002,-6.2746331E-003,-5.5086068E-003, 7.8758301E-002, 1.6620675E-002, 1.3729072E-002, 9.0000000E-001
 3.2642611E+002,-6.3105364E-003,-5.4224845E-003, 7.9838316E-002, 1.6178590E-002, 1.3132744E-002, 9.0000000E-001
 3.2705857E+002,-6.3254895E-003,-5.3230362E-003, 8.4649322E-002, 1.5260556E-002, 9.9427488E-003, 9.0000000E-001
 3.2769102E+002,-6.3197182E-003,-5.2014248E-003, 9.2888192E-002, 1.4192858E-002, 5.4134225E-003, 9.0000000E-001
 3.2832348E+002,-6.2944960E-003,-5.0452039E-003, 1.0402316E-001, 1.2691000E-002, 1.8090939E-003, 9.0000000E-001
 3.2895593E+002,-6.2548952E-003,-4.8413324E-003, 1.1738923E-001, 9.6102846E-003, 1.1863496E-003, 9.0000000E-001
 3.2966745E+002,-6.2032381E-003,-4.5741700E-003, 1.3226860E-001, 2.8111920E-003, 4.3154180E-003, 9.0000000E-001
 3.3029990E+002,-6.1476083E-003,-4.2655752E-003, 1.4360769E-001,-8.6733553E-003, 9.8347770E-003, 9.0000000E-001
 3.3093236E+002,-6.0986530E-003,-3.9623933E-003, 1.4545124E-001,-2.2939349E-002, 1.5666407E-002, 9.0000000E-001
 3.3156481E+002,-6.0623138E-003,-3.6760235E-003, 1.3679972E-001,-3.6548932E-002, 2.0579436E-002, 9.0000000E-001
 3.3219727E+002,-6.0462067E-003,-3.4171075E-003, 1.2344262E-001,-4.5141407E-002, 2.1925867E-002, 9.0000000E-001
 3.3282972E+002,-6.0505594E-003,-3.1785629E-003, 1.1454999E-001,-4.8339011E-002, 1.7904300E-002, 9.0000000E-001
 3.3354124E+002,-6.0695251E-003,-2.9335962E-003, 1.1391186E-001,-4.8793712E-002, 9.8499510E-003, 9.0000000E-001
 3.3417369E+002,-6.0932883E-003,-2.6854610E-003, 1.1771116E-001,-4.7960777E-002, 2.0836312E-003, 9.0000000E-001
 3.3480615E+002,-6.1154640E-003,-2.4512985E-003, 1.2005002E-001,-4.5777075E-002,-3.2282824E-003, 9.0000000E-001
 3.3543860E+002,-6.1344987E-003,-2.2307951E-003, 1.1940810E-001,-4.1823889E-002,-7.9586597E-003, 9.0000000E-001
 3.3607106E+002,-6.1450560E-003,-2.0345694E-003, 1.1701374E-001,-3.5405676E-002,-1.4505437E-002, 9.0000000E-001
 3.3670351E+002,-6.1402082E-003,-1.8635493E-003, 1.1482582E-001,-2.5525749E-002,-2.4170529E-002, 9.0000000E-001
 3.3733597E+002,-6.1175517E-003,-1.7170231E-003, 1.1409417E-001,-1.2576454E-002,-3.5800938E-002, 9.0000000E-001
 3.3804748E+002,-6.0816150E-003,-1.6005100E-003, 1.1555654E-001, 7.0570176E-004,-4.6173952E-002, 9.0000000E-001
 3.3867994E+002,-6.0463453E-003,-1.5340357E-003, 1.1948237E-001, 8.4545529E-003,-4.9424859E-002, 9.0000000E-001
 3.3931239E+002,-6.0202660E-003,-1.5078845E-003, 1.2499977E-001, 8.7104728E-003,-4.3028933E-002, 9.0000000E-001
 3.3994485E+002,-6.0004176E-003,-1.4996113E-003, 1.3096831E-001, 4.2498515E-003,-2.9120268E-002, 9.0000000E-001
 3.4057730E+002,-5.9857880E-003,-1.5110342E-003, 1.3623009E-001,-9.0702857E-004,-1.2313635E-002, 9.0000000E-001
 3.4120976E+002,-5.9778713E-003,-1.5674418E-003, 1.4073446E-001,-2.7516434E-003, 3.0883419E-003, 9.0000000E-001
 3.4192127E+002,-5.9773199E-003,-1.7039936E-003, 1.4539503E-001, 4.5342950E-004, 1.6472769E-002, 9.0000000E-001
 3.4255373E+002,-5.9785030E-003,-1.9265443E-003, 1.4976145E-001, 5.1807616E-003, 2.8854214E-002, 9.0000000E-001
 3.4318618E+002,-5.9724945E-003,-2.1997606E-003, 1.5273044E-001, 6.5053932E-003, 4.0128971E-002, 9.0000000E-001
 3.4381864E+002,-5.9560921E-003,-2.4943100E-003, 1.5540625E-001, 4.8999502E-003, 4.6852723E-002, 9.0000000E-001
 3.4445109E+002,-5.9321328E-003,-2.7619860E-003, 1.5995429E-001, 3.0321579E-003, 4.5013461E-002, 9.0000000E-001
 3.4508355E+002,-5.9056095E-003,-2.9480733E-003, 1.6563569E-001, 1.2026710E-003, 3.6850696E-002, 9.0000000E-001
 3.4579506E+002,-5.8766672E-003,-3.0195082E-003, 1.6926555E-001,-2.0480771E-003, 2.7232969E-002, 9.0000000E-001
 3.4642752E+002,-5.8456902E-003,-3.0009700E-003, 1.7009520E-001,-5.6636953E-003, 1.9025952E-002, 9.0000000E-001
 3.4705997E+002,-5.8141027E-003,-2.9753656E-003, 1.7096017E-001,-6.0972856E-003, 1.0906484E-002, 9.0000000E-001
 3.4769243E+002,-5.7823458E-003,-3.0023572E-003, 1.7371552E-001,-2.6191742E-003, 2.3568922E-004, 9.0000000E-001
 3.4832488E+002,-5.7546840E-003,-3.0984747E-003, 1.7723283E-001, 7.0302106E-004,-1.0183964E-002, 9.0000000E-001
 3.4895734E+002,-5.7368860E-003,-3.2470542E-003, 1.7863939E-001,-2.0076641E-003,-1.1677563E-002, 9.0000000E-001
 3.4966885E+002,-5.7351027E-003,-3.4363859E-003, 1.7779713E-001,-1.3255942E-002, 1.6889645E-003, 9.0000000E-001
 3.5030131E+002,-5.7506042E-003,-3.6503275E-003, 1.7979097E-001,-2.4614734E-002, 1.9513444E-002, 9.0000000E-001
 3.5093376E+002,-5.7712126E-003,-3.8795844E-003, 1.8697107E-001,-2.3690189E-002, 2.3546609E-002, 9.0000000E-001
 3.5156622E+002,-5.7834564E-003,-4.1451464E-003, 1.9397162E-001,-1.1624457E-002, 9.7783670E-003, 9.0000000E-001
 3.5219867E+002,-5.7795139E-003,-4.4466586E-003, 1.9403290E-001,-1.8536097E-003,-9.7266262E-003, 9.0000000E-001
 3.5283113E+002,-5.7589033E-003,-4.7502464E-003, 1.8718522E-001,-2.6932371E-003,-1.6674130E-002, 9.0000000E-001
 3.5346359E+002,-5.7230821E-003,-5.0382000E-003, 1.7818336E-001,-7.7239135E-003,-4.9289727E-003, 9.0000000E-001
 3.5417510E+002,-5.6715848E-003,-5.3276164E-003, 1.7083205E-001,-9.1584434E-003, 1.5422963E-002, 9.0000000E-001
 3.5480755E+002,-5.6127080E-003,-5.5958532E-003, 1.6749140E-001,-6.3665654E-003, 2.6095685E-002, 9.0000000E-001
 3.5544001E+002,-5.5562517E-003,-5.8289649E-003, 1.6565666E-001,-1.8380085E-003, 2.1584755E-002, 9.0000000E-001
 3.5607246E+002,-5.5038050E-003,-6.0375283E-003, 1.6104886E-001, 1.7422148E-003, 1.0591756E-002, 9.0000000E-001
 3.5670492E+002,-5.4599274E-003,-6.2290805E-003, 1.5296647E-001, 8.3012660E-004, 1.9917860E-003, 9.0000000E-001
 3.5733738E+002,-5.4243865E-003,-6.4094480E-003, 1.4352408E-001,-5.6512400E-003,-1.6080653E-003, 9.0000000E-001
 3.5804889E+002,-5.3877663E-003,-6.5835382E-003, 1.3399748E-001,-1.5938849E-002,-2.1390838E-003, 9.0000000E-001
 3.5868134E+002,-5.3450150E-003,-6.7297721E-003, 1.2615787E-001,-2.6035847E-002,-2.5478006E-003, 9.0000000E-001
 3.5931380E+002,-5.2980303E-003,-6.8338825E-003, 1.2164528E-001,-3.2625877E-002,-4.9884141E-003, 9.0000000E-001
 3.5994625E+002,-5.2477342E-003,-6.9029505E-003, 1.2097473E-001,-3.4493160E-002,-1.0068245E-002, 9.0000000E-001
 3.6057871E+002,-5.2010892E-003,-6.9349838E-003, 1.2396693E-001,-3.1975048E-002,-1.6819327E-002, 9.0000000E-001
 3.6121117E+002,-5.1688532E-003,-6.9371642E-003, 1.2878799E-001,-2.8318962E-002,-2.2809159E-002, 9.0000000E-001
 3.6192268E+002,-5.1610708E-003,-6.9140629E-003, 1.3281944E-001,-2.7345917E-002,-2.4617578E-002, 9.0000000E-001
 3.6255513E+002,-5.1775174E-003,-6.8688026E-003, 1.3320254E-001,-3.0563855E-002,-1.9497081E-002, 9.0000000E-001
 3.6318759E+002,-5.2024749E-003,-6.8032196E-003, 1.2918344E-001,-3.5939018E-002,-9.5116757E-003, 9.0000000E-001
 3.6382004E+002,-5.2251643E-003,-6.7108198E-003, 1.2171711E-001,-4.0996352E-002, 1.1654277E-003, 9.0000000E-001
 3.6445250E+002,-5.2425489E-003,-6.5942783E-003, 1.1293144E-001,-4.3529781E-002, 8.5240123E-003, 9.0000000E-001
 3.6508496E+002,-5.2565513E-003,-6.4638422E-003, 1.0518919E-001,-4.2352345E-002, 1.1126884E-002, 9.0000000E-001
 3.6571741E+002,-5.2724879E-003,-6.3296039E-003, 9.9753442E-002,-3.7478183E-002, 9.8734120E-003, 9.0000000E-001
 3.6642892E+002,-5.2970210E-003,-6.1766593E-003, 9.6303245E-002,-2.9078365E-002, 5.8874305E-003, 9.0000000E-001
 3.6706138E+002,-5.3277957E-003,-6.0007850E-003, 9.4022450E-002,-1.8388006E-002, 2.6672929E-004, 9.0000000E-001
 3.6769383E+002,-5.3575306E-003,-5.8222960E-003, 9.1953922E-002,-6.7764359E-003,-5.9050184E-003, 9.0000000E-001
 3.6832629E+002,-5.3842774E-003,-5.6359190E-003, 8.9583056E-002, 5.7082069E-003,-1.2211476E-002, 9.0000000E-001
 3.6895875E+002,-5.4035569E-003,-5.4316257E-003, 8.7147704E-002, 1.7800657E-002,-1.8046551E-002, 9.0000000E-001
 3.6959120E+002,-5.4069948E-003,-5.1968137E-003, 8.5197114E-002, 2.7237401E-002,-2.3157567E-002, 9.0000000E-001
 3.7030271E+002,-5.3839285E-003,-4.9088402E-003, 8.4215658E-002, 3.1487513E-002,-2.7651600E-002, 9.0000000E-001
 3.7093517E+002,-5.3356853E-003,-4.5951516E-003, 8.4429549E-002, 2.8935897E-002,-3.0637828E-002, 9.0000000E-001
 3.7156763E+002,-5.2792449E-003,-4.2862876E-003, 8.5304282E-002, 2.1926595E-002,-3.1252313E-002, 9.0000000E-001
 3.7220008E+002,-5.2240442E-003,-3.9621494E-003, 8.6171237E-002, 1.3671674E-002,-2.9542018E-002, 9.0000000E-001
 3.7283254E+002,-5.1698281E-003,-3.6134849E-003, 8.6514161E-002, 6.6898143E-003,-2.6025198E-002, 9.0000000E-001
 3.7346499E+002,-5.1102707E-003,-3.2284418E-003, 8.5956685E-002, 1.9941854E-003,-2.1415671E-002, 9.0000000E-001
 3.7417650E+002,-5.0398528E-003,-2.7764112E-003, 8.4260191E-002,-7.9512431E-004,-1.5780701E-002, 9.0000000E-001
 3.7480896E+002,-4.9668235E-003,-2.2900160E-003, 8.2052710E-002,-2.2274910E-003,-9.7672334E-003, 9.0000000E-001
 3.7544142E+002,-4.8998609E-003,-1.8099886E-003, 8.0701754E-002,-2.6530647E-003,-4.5365358E-003, 9.0000000E-001
 3.7607387E+002,-4.8431429E-003,-1.3364788E-003, 8.1240891E-002,-1.7812618E-003,-7.8855577E-004, 9.0000000E-001
 3.7670633E+002,-4.8095220E-003,-9.1570084E-004, 8.4190933E-002, 1.1029205E-003, 1.0262612E-003, 9.0000000E-001
 3.7733878E+002,-4.8044135E-003,-5.8573770E-004, 8.9230028E-002, 6.2853661E-003, 1.7059721E-003, 9.0000000E-001
 3.7797124E+002,-4.8252165E-003,-3.5916803E-004, 9.5508340E-002, 1.3200132E-002, 2.7754431E-003, 9.0000000E-001
 3.7868275E+002,-4.8744045E-003,-2.1665046E-004, 1.0259190E-001, 2.0987399E-002, 5.2731421E-003, 9.0000000E-001
 3.7931521E+002,-4.9495929E-003,-1.3639029E-004, 1.0923028E-001, 2.7553422E-002, 7.9579535E-003, 9.0000000E-001
 3.7994766E+002,-5.0370618E-003,-9.4566729E-005, 1.1378358E-001, 3.1661338E-002, 8.3695396E-003, 9.0000000E-001
 3.8058012E+002,-5.1271031E-003,-8.3680001E-005, 1.1496588E-001, 3.4077638E-002, 5.8671816E-003, 9.0000000E-001
 3.8121257E+002,-5.2077044E-003,-9.7987800E-005, 1.1187852E-001, 3.5922649E-002, 2.0571673E-003, 9.0000000E-001
 3.8184503E+002,-5.2739894E-003,-1.1352417E-004, 1.0572731E-001, 3.8113980E-002,-4.3159657E-004, 9.0000000E-001
 3.8255654E+002,-5.3319794E-003,-1.3915959E-004, 9.8775174E-002, 4.0979440E-002, 3.8995717E-004, 9.0000000E-001
 3.8318900E+002,-5.3842484E-003,-2.3301961E-004, 9.3614473E-002, 4.4107939E-002, 5.0704344E-003, 9.0000000E-001
 3.8382145E+002,-5.4334652E-003,-4.1688692E-004, 9.0691081E-002, 4.7280860E-002, 1.2681853E-002, 9.0000000E-001
