s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 3.2898151E+002, 0.0000000E+000, 0.0000000E+000,-4.4516415E-008,-4.9314563E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2132648E-008,-4.9447871E-008, 0.0000000E+000, 0.0000000E+000
 3.2959641E+002, 0.0000000E+000, 0.0000000E+000,-4.4428109E-008,-4.9372783E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2371379E-008,-4.9365387E-008, 0.0000000E+000, 0.0000000E+000
 3.3026724E+002, 0.0000000E+000, 0.0000000E+000,-4.4333685E-008,-4.9430601E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2472270E-008,-4.9276745E-008, 0.0000000E+000, 0.0000000E+000
 3.3093805E+002, 0.0000000E+000, 0.0000000E+000,-4.4255239E-008,-4.9492701E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2625680E-008,-4.9204509E-008, 0.0000000E+000, 0.0000000E+000
 3.3155298E+002, 0.0000000E+000, 0.0000000E+000,-4.4215180E-008,-4.9553634E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2673341E-008,-4.9170543E-008, 0.0000000E+000, 0.0000000E+000
 3.3222379E+002, 0.0000000E+000, 0.0000000E+000,-4.4189903E-008,-4.9616367E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2841046E-008,-4.9151540E-008, 0.0000000E+000, 0.0000000E+000
 3.3283871E+002, 0.0000000E+000, 0.0000000E+000,-4.4148681E-008,-4.9682255E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2838805E-008,-4.9116906E-008, 0.0000000E+000, 0.0000000E+000
 3.3350955E+002, 0.0000000E+000, 0.0000000E+000,-4.4080285E-008,-4.9751889E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3069253E-008,-4.9055474E-008, 0.0000000E+000, 0.0000000E+000
 3.3412445E+002, 0.0000000E+000, 0.0000000E+000,-4.3979971E-008,-4.9825417E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3279349E-008,-4.8962513E-008, 0.0000000E+000, 0.0000000E+000
 3.3479529E+002, 0.0000000E+000, 0.0000000E+000,-4.3847207E-008,-4.9903361E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3455036E-008,-4.8837543E-008, 0.0000000E+000, 0.0000000E+000
 3.3541019E+002, 0.0000000E+000, 0.0000000E+000,-4.3674268E-008,-4.9983166E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3673320E-008,-4.8672585E-008, 0.0000000E+000, 0.0000000E+000
 3.3608102E+002, 0.0000000E+000, 0.0000000E+000,-4.3463073E-008,-5.0064372E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3982777E-008,-4.8469510E-008, 0.0000000E+000, 0.0000000E+000
 3.3669592E+002, 0.0000000E+000, 0.0000000E+000,-4.3245043E-008,-5.0148137E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4183911E-008,-4.8259857E-008, 0.0000000E+000, 0.0000000E+000
 3.3736676E+002, 0.0000000E+000, 0.0000000E+000,-4.3072783E-008,-5.0235237E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4488477E-008,-4.8096307E-008, 0.0000000E+000, 0.0000000E+000
 3.3798169E+002, 0.0000000E+000, 0.0000000E+000,-4.2981110E-008,-5.0324560E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4654178E-008,-4.8013566E-008, 0.0000000E+000, 0.0000000E+000
 3.3865250E+002, 0.0000000E+000, 0.0000000E+000,-4.2975593E-008,-5.0413706E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4805711E-008,-4.8016963E-008, 0.0000000E+000, 0.0000000E+000
 3.3932330E+002, 0.0000000E+000, 0.0000000E+000,-4.3065093E-008,-5.0504889E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4586181E-008,-4.8115581E-008, 0.0000000E+000, 0.0000000E+000
 3.3993823E+002, 0.0000000E+000, 0.0000000E+000,-4.3242388E-008,-5.0587098E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4617072E-008,-4.8301097E-008, 0.0000000E+000, 0.0000000E+000
 3.4060907E+002, 0.0000000E+000, 0.0000000E+000,-4.3496608E-008,-5.0663620E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4425655E-008,-4.8562970E-008, 0.0000000E+000, 0.0000000E+000
 3.4122397E+002, 0.0000000E+000, 0.0000000E+000,-4.3797574E-008,-5.0730564E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4175014E-008,-4.8870630E-008, 0.0000000E+000, 0.0000000E+000
 3.4189481E+002, 0.0000000E+000, 0.0000000E+000,-4.4099950E-008,-5.0790950E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3954836E-008,-4.9179045E-008, 0.0000000E+000, 0.0000000E+000
 3.4250970E+002, 0.0000000E+000, 0.0000000E+000,-4.4380533E-008,-5.0848370E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3718189E-008,-4.9465370E-008, 0.0000000E+000, 0.0000000E+000
 3.4318054E+002, 0.0000000E+000, 0.0000000E+000,-4.4639382E-008,-5.0904768E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3565582E-008,-4.9729859E-008, 0.0000000E+000, 0.0000000E+000
 3.4379544E+002, 0.0000000E+000, 0.0000000E+000,-4.4866072E-008,-5.0960881E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3428721E-008,-4.9962160E-008, 0.0000000E+000, 0.0000000E+000
 3.4446628E+002, 0.0000000E+000, 0.0000000E+000,-4.5047860E-008,-5.1015153E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3272470E-008,-5.0149375E-008, 0.0000000E+000, 0.0000000E+000
 3.4508118E+002, 0.0000000E+000, 0.0000000E+000,-4.5189816E-008,-5.1069035E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3281053E-008,-5.0296719E-008, 0.0000000E+000, 0.0000000E+000
 3.4575201E+002, 0.0000000E+000, 0.0000000E+000,-4.5304841E-008,-5.1122989E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3132596E-008,-5.0417140E-008, 0.0000000E+000, 0.0000000E+000
 3.4636694E+002, 0.0000000E+000, 0.0000000E+000,-4.5411585E-008,-5.1175839E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3084730E-008,-5.0529169E-008, 0.0000000E+000, 0.0000000E+000
 3.4703775E+002, 0.0000000E+000, 0.0000000E+000,-4.5519413E-008,-5.1227624E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3217111E-008,-5.0642175E-008, 0.0000000E+000, 0.0000000E+000
 3.4770856E+002, 0.0000000E+000, 0.0000000E+000,-4.5626080E-008,-5.1279693E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2984391E-008,-5.0754050E-008, 0.0000000E+000, 0.0000000E+000
 3.4832349E+002, 0.0000000E+000, 0.0000000E+000,-4.5727824E-008,-5.1328528E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2998022E-008,-5.0860677E-008, 0.0000000E+000, 0.0000000E+000
 3.4899432E+002, 0.0000000E+000, 0.0000000E+000,-4.5843944E-008,-5.1375991E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3041486E-008,-5.0981544E-008, 0.0000000E+000, 0.0000000E+000
 3.4960922E+002, 0.0000000E+000, 0.0000000E+000,-4.5981398E-008,-5.1423129E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2914154E-008,-5.1123711E-008, 0.0000000E+000, 0.0000000E+000
 3.5028006E+002, 0.0000000E+000, 0.0000000E+000,-4.6126959E-008,-5.1470483E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2802693E-008,-5.1274008E-008, 0.0000000E+000, 0.0000000E+000
 3.5089496E+002, 0.0000000E+000, 0.0000000E+000,-4.6245807E-008,-5.1518154E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2859062E-008,-5.1397622E-008, 0.0000000E+000, 0.0000000E+000
 3.5156580E+002, 0.0000000E+000, 0.0000000E+000,-4.6333971E-008,-5.1567194E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2724599E-008,-5.1490690E-008, 0.0000000E+000, 0.0000000E+000
 3.5218069E+002, 0.0000000E+000, 0.0000000E+000,-4.6405168E-008,-5.1617383E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2783714E-008,-5.1566906E-008, 0.0000000E+000, 0.0000000E+000
 3.5285153E+002, 0.0000000E+000, 0.0000000E+000,-4.6476338E-008,-5.1667184E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2798875E-008,-5.1643056E-008, 0.0000000E+000, 0.0000000E+000
 3.5346643E+002, 0.0000000E+000, 0.0000000E+000,-4.6569934E-008,-5.1716168E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2784092E-008,-5.1741551E-008, 0.0000000E+000, 0.0000000E+000
 3.5413727E+002, 0.0000000E+000, 0.0000000E+000,-4.6705578E-008,-5.1763494E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2657786E-008,-5.1881927E-008, 0.0000000E+000, 0.0000000E+000
 3.5475220E+002, 0.0000000E+000, 0.0000000E+000,-4.6883782E-008,-5.1809608E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2615221E-008,-5.2064743E-008, 0.0000000E+000, 0.0000000E+000
 3.5542300E+002, 0.0000000E+000, 0.0000000E+000,-4.7086327E-008,-5.1854414E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2429578E-008,-5.2271768E-008, 0.0000000E+000, 0.0000000E+000
 3.5609381E+002, 0.0000000E+000, 0.0000000E+000,-4.7295114E-008,-5.1901886E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2337601E-008,-5.2485303E-008, 0.0000000E+000, 0.0000000E+000
 3.5670874E+002, 0.0000000E+000, 0.0000000E+000,-4.7454321E-008,-5.1947638E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2161235E-008,-5.2649085E-008, 0.0000000E+000, 0.0000000E+000
 3.5737958E+002, 0.0000000E+000, 0.0000000E+000,-4.7574867E-008,-5.1994785E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2237815E-008,-5.2774346E-008, 0.0000000E+000, 0.0000000E+000
 3.5799448E+002, 0.0000000E+000, 0.0000000E+000,-4.7695679E-008,-5.2043431E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2140032E-008,-5.2900022E-008, 0.0000000E+000, 0.0000000E+000
 3.5866531E+002, 0.0000000E+000, 0.0000000E+000,-4.7817644E-008,-5.2092185E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2147747E-008,-5.3026863E-008, 0.0000000E+000, 0.0000000E+000
 3.5928021E+002, 0.0000000E+000, 0.0000000E+000,-4.7913523E-008,-5.2139365E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1932539E-008,-5.3127460E-008, 0.0000000E+000, 0.0000000E+000
 3.5995105E+002, 0.0000000E+000, 0.0000000E+000,-4.7970902E-008,-5.2186018E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2065661E-008,-5.3189503E-008, 0.0000000E+000, 0.0000000E+000
 3.6056595E+002, 0.0000000E+000, 0.0000000E+000,-4.7987820E-008,-5.2232815E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2030417E-008,-5.3211101E-008, 0.0000000E+000, 0.0000000E+000
 3.6123679E+002, 0.0000000E+000, 0.0000000E+000,-4.7990292E-008,-5.2280755E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2322503E-008,-5.3218367E-008, 0.0000000E+000, 0.0000000E+000
 3.6185172E+002, 0.0000000E+000, 0.0000000E+000,-4.8024129E-008,-5.2329102E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2140410E-008,-5.3257039E-008, 0.0000000E+000, 0.0000000E+000
 3.6252252E+002, 0.0000000E+000, 0.0000000E+000,-4.8135527E-008,-5.2378669E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2205883E-008,-5.3373394E-008, 0.0000000E+000, 0.0000000E+000
 3.6313745E+002, 0.0000000E+000, 0.0000000E+000,-4.8362233E-008,-5.2426969E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1979869E-008,-5.3604930E-008, 0.0000000E+000, 0.0000000E+000
 3.6380826E+002, 0.0000000E+000, 0.0000000E+000,-4.8708185E-008,-5.2474066E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1743394E-008,-5.3955592E-008, 0.0000000E+000, 0.0000000E+000
 3.6447910E+002, 0.0000000E+000, 0.0000000E+000,-4.9135921E-008,-5.2522228E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1364900E-008,-5.4388143E-008, 0.0000000E+000, 0.0000000E+000
 3.6509399E+002, 0.0000000E+000, 0.0000000E+000,-4.9532891E-008,-5.2565591E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1032520E-008,-5.4789450E-008, 0.0000000E+000, 0.0000000E+000
 3.6576483E+002, 0.0000000E+000, 0.0000000E+000,-4.9870283E-008,-5.2606481E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0901543E-008,-5.5130931E-008, 0.0000000E+000, 0.0000000E+000
 3.6637973E+002, 0.0000000E+000, 0.0000000E+000,-5.0139739E-008,-5.2644097E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0538589E-008,-5.5404149E-008, 0.0000000E+000, 0.0000000E+000
 3.6705057E+002, 0.0000000E+000, 0.0000000E+000,-5.0354014E-008,-5.2681739E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0468383E-008,-5.5622188E-008, 0.0000000E+000, 0.0000000E+000
 3.6766547E+002, 0.0000000E+000, 0.0000000E+000,-5.0530758E-008,-5.2719064E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0264267E-008,-5.5802664E-008, 0.0000000E+000, 0.0000000E+000
 3.6833630E+002, 0.0000000E+000, 0.0000000E+000,-5.0689881E-008,-5.2758323E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0219525E-008,-5.5965714E-008, 0.0000000E+000, 0.0000000E+000
 3.6895120E+002, 0.0000000E+000, 0.0000000E+000,-5.0844434E-008,-5.2798912E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0163739E-008,-5.6124325E-008, 0.0000000E+000, 0.0000000E+000
 3.6962204E+002, 0.0000000E+000, 0.0000000E+000,-5.0981338E-008,-5.2840903E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0100475E-008,-5.6265428E-008, 0.0000000E+000, 0.0000000E+000
 3.7023697E+002, 0.0000000E+000, 0.0000000E+000,-5.1080442E-008,-5.2886471E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0047119E-008,-5.6369089E-008, 0.0000000E+000, 0.0000000E+000
 3.7090778E+002, 0.0000000E+000, 0.0000000E+000,-5.1140585E-008,-5.2934003E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0056916E-008,-5.6433985E-008, 0.0000000E+000, 0.0000000E+000
 3.7152271E+002, 0.0000000E+000, 0.0000000E+000,-5.1178227E-008,-5.2983131E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0227350E-008,-5.6476540E-008, 0.0000000E+000, 0.0000000E+000
 3.7219351E+002, 0.0000000E+000, 0.0000000E+000,-5.1204157E-008,-5.3033535E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0074964E-008,-5.6507511E-008, 0.0000000E+000, 0.0000000E+000
 3.7286435E+002, 0.0000000E+000, 0.0000000E+000,-5.1220268E-008,-5.3088409E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0220913E-008,-5.6529109E-008, 0.0000000E+000, 0.0000000E+000
 3.7347925E+002, 0.0000000E+000, 0.0000000E+000,-5.1226290E-008,-5.3141729E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0108836E-008,-5.6540463E-008, 0.0000000E+000, 0.0000000E+000
 3.7415009E+002, 0.0000000E+000, 0.0000000E+000,-5.1225736E-008,-5.3198103E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0377448E-008,-5.6545546E-008, 0.0000000E+000, 0.0000000E+000
 3.7476498E+002, 0.0000000E+000, 0.0000000E+000,-5.1207089E-008,-5.3255747E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0409285E-008,-5.6532664E-008, 0.0000000E+000, 0.0000000E+000
 3.7543582E+002, 0.0000000E+000, 0.0000000E+000,-5.1146473E-008,-5.3314408E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0541965E-008,-5.6477914E-008, 0.0000000E+000, 0.0000000E+000
 3.7605072E+002, 0.0000000E+000, 0.0000000E+000,-5.1035950E-008,-5.3377053E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0692315E-008,-5.6373655E-008, 0.0000000E+000, 0.0000000E+000
 3.7672156E+002, 0.0000000E+000, 0.0000000E+000,-5.0879704E-008,-5.3444384E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0956383E-008,-5.6224142E-008, 0.0000000E+000, 0.0000000E+000
 3.7733646E+002, 0.0000000E+000, 0.0000000E+000,-5.0696048E-008,-5.3513176E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1192305E-008,-5.6047365E-008, 0.0000000E+000, 0.0000000E+000
 3.7800729E+002, 0.0000000E+000, 0.0000000E+000,-5.0517823E-008,-5.3581541E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1425639E-008,-5.5875977E-008, 0.0000000E+000, 0.0000000E+000
 3.7862222E+002, 0.0000000E+000, 0.0000000E+000,-5.0386792E-008,-5.3650343E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1680367E-008,-5.5751827E-008, 0.0000000E+000, 0.0000000E+000
 3.7929303E+002, 0.0000000E+000, 0.0000000E+000,-5.0331775E-008,-5.3718376E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1689943E-008,-5.5703613E-008, 0.0000000E+000, 0.0000000E+000
 3.7990796E+002, 0.0000000E+000, 0.0000000E+000,-5.0348252E-008,-5.3782625E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1779949E-008,-5.5726514E-008, 0.0000000E+000, 0.0000000E+000
 3.8057877E+002, 0.0000000E+000, 0.0000000E+000,-5.0414104E-008,-5.3843384E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1865568E-008,-5.5798443E-008, 0.0000000E+000, 0.0000000E+000
 3.8124960E+002, 0.0000000E+000, 0.0000000E+000,-5.0477664E-008,-5.3904406E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1838842E-008,-5.5868104E-008, 0.0000000E+000, 0.0000000E+000
 3.8186450E+002, 0.0000000E+000, 0.0000000E+000,-5.0508363E-008,-5.3960081E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1858516E-008,-5.5904371E-008, 0.0000000E+000, 0.0000000E+000
 3.8253534E+002, 0.0000000E+000, 0.0000000E+000,-5.0504956E-008,-5.4013081E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1846825E-008,-5.5906264E-008, 0.0000000E+000, 0.0000000E+000
 3.8315024E+002, 0.0000000E+000, 0.0000000E+000,-5.0482107E-008,-5.4063034E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2071688E-008,-5.5888411E-008, 0.0000000E+000, 0.0000000E+000
 3.8382108E+002, 0.0000000E+000, 0.0000000E+000,-5.0475708E-008,-5.4110029E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2090825E-008,-5.5886711E-008, 0.0000000E+000, 0.0000000E+000
 3.8443597E+002, 0.0000000E+000, 0.0000000E+000,-5.0515786E-008,-5.4155601E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2140978E-008,-5.5931346E-008, 0.0000000E+000, 0.0000000E+000
 3.8510681E+002, 0.0000000E+000, 0.0000000E+000,-5.0608269E-008,-5.4200584E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2070694E-008,-5.6028327E-008, 0.0000000E+000, 0.0000000E+000
 3.8572174E+002, 0.0000000E+000, 0.0000000E+000,-5.0744253E-008,-5.4244537E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1989524E-008,-5.6168706E-008, 0.0000000E+000, 0.0000000E+000
 3.8639255E+002, 0.0000000E+000, 0.0000000E+000,-5.0912040E-008,-5.4287477E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2004922E-008,-5.6340788E-008, 0.0000000E+000, 0.0000000E+000
 3.8700748E+002, 0.0000000E+000, 0.0000000E+000,-5.1102033E-008,-5.4328706E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1787521E-008,-5.6534904E-008, 0.0000000E+000, 0.0000000E+000
 3.8767828E+002, 0.0000000E+000, 0.0000000E+000,-5.1297086E-008,-5.4368067E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1753633E-008,-5.6733892E-008, 0.0000000E+000, 0.0000000E+000
 3.8829321E+002, 0.0000000E+000, 0.0000000E+000,-5.1473360E-008,-5.4405825E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1531752E-008,-5.6913943E-008, 0.0000000E+000, 0.0000000E+000
 3.8896402E+002, 0.0000000E+000, 0.0000000E+000,-5.1620238E-008,-5.4441073E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1494536E-008,-5.7064345E-008, 0.0000000E+000, 0.0000000E+000
 3.8963486E+002, 0.0000000E+000, 0.0000000E+000,-5.1727660E-008,-5.4474413E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1453059E-008,-5.7175102E-008, 0.0000000E+000, 0.0000000E+000
 3.9024976E+002, 0.0000000E+000, 0.0000000E+000,-5.1772095E-008,-5.4502952E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1536296E-008,-5.7222390E-008, 0.0000000E+000, 0.0000000E+000
 3.9092059E+002, 0.0000000E+000, 0.0000000E+000,-5.1775525E-008,-5.4528382E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1577662E-008,-5.7228363E-008, 0.0000000E+000, 0.0000000E+000
 3.9153549E+002, 0.0000000E+000, 0.0000000E+000,-5.1763538E-008,-5.4552400E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1646479E-008,-5.7218778E-008, 0.0000000E+000, 0.0000000E+000
 3.9220633E+002, 0.0000000E+000, 0.0000000E+000,-5.1768349E-008,-5.4574189E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1695670E-008,-5.7225768E-008, 0.0000000E+000, 0.0000000E+000
 3.9282123E+002, 0.0000000E+000, 0.0000000E+000,-5.1831497E-008,-5.4595820E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1833336E-008,-5.7291079E-008, 0.0000000E+000, 0.0000000E+000
 3.9349207E+002, 0.0000000E+000, 0.0000000E+000,-5.1966723E-008,-5.4618107E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1599528E-008,-5.7428534E-008, 0.0000000E+000, 0.0000000E+000
 3.9410699E+002, 0.0000000E+000, 0.0000000E+000,-5.2146643E-008,-5.4639065E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1604072E-008,-5.7610549E-008, 0.0000000E+000, 0.0000000E+000
 3.9477780E+002, 0.0000000E+000, 0.0000000E+000,-5.2341882E-008,-5.4657232E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1412277E-008,-5.7807605E-008, 0.0000000E+000, 0.0000000E+000
 3.9539273E+002, 0.0000000E+000, 0.0000000E+000,-5.2514435E-008,-5.4670814E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1290182E-008,-5.7981516E-008, 0.0000000E+000, 0.0000000E+000
 3.9606354E+002, 0.0000000E+000, 0.0000000E+000,-5.2619982E-008,-5.4680301E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1406376E-008,-5.8088012E-008, 0.0000000E+000, 0.0000000E+000
 3.9667847E+002, 0.0000000E+000, 0.0000000E+000,-5.2651920E-008,-5.4686208E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1286207E-008,-5.8120541E-008, 0.0000000E+000, 0.0000000E+000
 3.9734927E+002, 0.0000000E+000, 0.0000000E+000,-5.2640662E-008,-5.4690667E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1395096E-008,-5.8109729E-008, 0.0000000E+000, 0.0000000E+000
 3.9802011E+002, 0.0000000E+000, 0.0000000E+000,-5.2617725E-008,-5.4698521E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1580959E-008,-5.8087577E-008, 0.0000000E+000, 0.0000000E+000
 3.9863501E+002, 0.0000000E+000, 0.0000000E+000,-5.2614339E-008,-5.4709403E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1555038E-008,-5.8085280E-008, 0.0000000E+000, 0.0000000E+000
 3.9930585E+002, 0.0000000E+000, 0.0000000E+000,-5.2650565E-008,-5.4723048E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1606643E-008,-5.8122869E-008, 0.0000000E+000, 0.0000000E+000
 3.9992075E+002, 0.0000000E+000, 0.0000000E+000,-5.2738234E-008,-5.4739193E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1673362E-008,-5.8212154E-008, 0.0000000E+000, 0.0000000E+000
 4.0059158E+002, 0.0000000E+000, 0.0000000E+000,-5.2874802E-008,-5.4756121E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1562911E-008,-5.8350414E-008, 0.0000000E+000, 0.0000000E+000
 4.0120648E+002, 0.0000000E+000, 0.0000000E+000,-5.3034457E-008,-5.4772844E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1533078E-008,-5.8511741E-008, 0.0000000E+000, 0.0000000E+000
 4.0187732E+002, 0.0000000E+000, 0.0000000E+000,-5.3193004E-008,-5.4789958E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1321862E-008,-5.8671999E-008, 0.0000000E+000, 0.0000000E+000
 4.0249225E+002, 0.0000000E+000, 0.0000000E+000,-5.3349973E-008,-5.4807871E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1343191E-008,-5.8830760E-008, 0.0000000E+000, 0.0000000E+000
