s,Pa,Pa,m/s,m/s,m/s,m3/s
Time,"INLET PRESSURE","EXIT PRESSURE","Uinst","Vinst","Winst","QDOT"
 1.4187851E+002,-4.7576563E-003, 7.2512796E-006, 1.2070365E-001, 9.5488275E-004, 6.5666539E-004, 1.8000000E+000
 1.4210212E+002,-4.7583087E-003, 7.2566819E-006, 1.2101358E-001, 1.0645564E-003, 6.2046456E-004, 1.8000000E+000
 1.4232573E+002,-4.7588288E-003, 7.2638060E-006, 1.2130471E-001, 1.1413042E-003, 5.5168807E-004, 1.8000000E+000
 1.4260524E+002,-4.7592561E-003, 7.2736122E-006, 1.2159699E-001, 1.1833914E-003, 4.4248264E-004, 1.8000000E+000
 1.4282884E+002,-4.7595493E-003, 7.2849732E-006, 1.2184396E-001, 1.1799433E-003, 3.1176938E-004, 1.8000000E+000
 1.4305245E+002,-4.7597183E-003, 7.2963050E-006, 1.2201673E-001, 1.1377895E-003, 1.8716146E-004, 1.8000000E+000
 1.4333196E+002,-4.7598327E-003, 7.3102607E-006, 1.2215426E-001, 1.0509464E-003, 5.1118959E-005, 1.8000000E+000
 1.4355556E+002,-4.7598672E-003, 7.3251985E-006, 1.2223436E-001, 9.3128260E-004,-6.8171231E-005, 1.8000000E+000
 1.4377917E+002,-4.7598475E-003, 7.3391271E-006, 1.2225689E-001, 8.0305057E-004,-1.4921031E-004, 1.8000000E+000
 1.4400278E+002,-4.7598090E-003, 7.3534422E-006, 1.2223910E-001, 6.6219285E-004,-1.9958991E-004, 1.8000000E+000
 1.4428229E+002,-4.7596550E-003, 7.3697889E-006, 1.2217815E-001, 4.9785379E-004,-2.1266559E-004, 1.8000000E+000
 1.4450589E+002,-4.7594947E-003, 7.3862564E-006, 1.2208635E-001, 3.3676719E-004,-1.7929881E-004, 1.8000000E+000
 1.4472950E+002,-4.7592812E-003, 7.4009535E-006, 1.2198722E-001, 2.0371412E-004,-1.0906512E-004, 1.8000000E+000
 1.4500901E+002,-4.7590166E-003, 7.4175715E-006, 1.2186811E-001, 7.2414890E-005, 1.0766475E-005, 1.8000000E+000
 1.4523262E+002,-4.7586747E-003, 7.4344064E-006, 1.2175226E-001,-3.5836921E-005, 1.6345421E-004, 1.8000000E+000
 1.4545622E+002,-4.7583094E-003, 7.4497962E-006, 1.2166069E-001,-1.0925246E-004, 3.1895133E-004, 1.8000000E+000
 1.4573573E+002,-4.7578752E-003, 7.4679703E-006, 1.2157856E-001,-1.6573455E-004, 5.0286549E-004, 1.8000000E+000
 1.4595934E+002,-4.7574167E-003, 7.4873573E-006, 1.2152241E-001,-1.9774046E-004, 6.8231188E-004, 1.8000000E+000
 1.4618294E+002,-4.7569946E-003, 7.5059113E-006, 1.2149785E-001,-2.0740021E-004, 8.2602890E-004, 1.8000000E+000
 1.4640655E+002,-4.7565761E-003, 7.5257923E-006, 1.2149665E-001,-2.0354989E-004, 9.4519535E-004, 1.8000000E+000
 1.4668606E+002,-4.7560986E-003, 7.5497466E-006, 1.2152118E-001,-1.8833739E-004, 1.0393766E-003, 1.8000000E+000
 1.4690967E+002,-4.7555644E-003, 7.5751372E-006, 1.2156703E-001,-1.6819454E-004, 1.0866031E-003, 1.8000000E+000
 1.4713327E+002,-4.7550652E-003, 7.5987275E-006, 1.2162133E-001,-1.5109137E-004, 1.0836041E-003, 1.8000000E+000
 1.4741278E+002,-4.7544998E-003, 7.6259963E-006, 1.2169026E-001,-1.3827421E-004, 1.0299038E-003, 1.8000000E+000
 1.4763639E+002,-4.7539354E-003, 7.6535751E-006, 1.2175988E-001,-1.3605124E-004, 9.3004542E-004, 1.8000000E+000
 1.4786000E+002,-4.7534231E-003, 7.6780443E-006, 1.2181643E-001,-1.4602762E-004, 8.0701648E-004, 1.8000000E+000
 1.4808360E+002,-4.7528889E-003, 7.7022227E-006, 1.2186342E-001,-1.6813366E-004, 6.6097296E-004, 1.8000000E+000
 1.4836311E+002,-4.7523073E-003, 7.7287472E-006, 1.2190060E-001,-2.0745821E-004, 4.8130499E-004, 1.8000000E+000
 1.4858672E+002,-4.7517340E-003, 7.7542483E-006, 1.2191991E-001,-2.5938256E-004, 3.0003792E-004, 1.8000000E+000
 1.4881032E+002,-4.7512153E-003, 7.7757365E-006, 1.2192103E-001,-3.1389124E-004, 1.4976753E-004, 1.8000000E+000
 1.4908983E+002,-4.7506913E-003, 7.7983512E-006, 1.2190627E-001,-3.8006078E-004, 6.3750046E-006, 1.8000000E+000
 1.4931344E+002,-4.7502087E-003, 7.8192413E-006, 1.2187928E-001,-4.4608346E-004,-1.0084670E-004, 1.8000000E+000
 1.4953705E+002,-4.7497810E-003, 7.8361254E-006, 1.2184905E-001,-4.9999016E-004,-1.5729660E-004, 1.8000000E+000
 1.4976065E+002,-4.7493646E-003, 7.8513031E-006, 1.2181808E-001,-5.4533967E-004,-1.7461552E-004, 1.8000000E+000
 1.5004016E+002,-4.7489356E-003, 7.8660414E-006, 1.2178884E-001,-5.8147164E-004,-1.4652032E-004, 1.8000000E+000
 1.5026377E+002,-4.7485025E-003, 7.8780255E-006, 1.2177137E-001,-5.9914632E-004,-7.4867023E-005, 1.8000000E+000
 1.5048737E+002,-4.7481217E-003, 7.8857427E-006, 1.2177104E-001,-5.9626231E-004, 2.0766031E-005, 1.8000000E+000
 1.5076688E+002,-4.7476728E-003, 7.8904384E-006, 1.2179185E-001,-5.7086310E-004, 1.5290124E-004, 1.8000000E+000
 1.5099049E+002,-4.7472391E-003, 7.8904503E-006, 1.2183581E-001,-5.2345245E-004, 2.9660353E-004, 1.8000000E+000
 1.5121410E+002,-4.7468885E-003, 7.8857663E-006, 1.2189543E-001,-4.6290526E-004, 4.2210852E-004, 1.8000000E+000
 1.5149361E+002,-4.7464990E-003, 7.8749710E-006, 1.2198322E-001,-3.7656635E-004, 5.4591182E-004, 1.8000000E+000
 1.5171721E+002,-4.7461100E-003, 7.8589134E-006, 1.2208745E-001,-2.7513841E-004, 6.3945470E-004, 1.8000000E+000
 1.5194082E+002,-4.7457898E-003, 7.8405461E-006, 1.2218946E-001,-1.7478903E-004, 6.8617644E-004, 1.8000000E+000
 1.5216443E+002,-4.7454917E-003, 7.8191955E-006, 1.2229425E-001,-6.8205304E-005, 6.9292247E-004, 1.8000000E+000
 1.5244393E+002,-4.7452292E-003, 7.7927211E-006, 1.2240776E-001, 5.5413941E-005, 6.4784978E-004, 1.8000000E+000
 1.5266754E+002,-4.7449763E-003, 7.7649860E-006, 1.2250903E-001, 1.7902256E-004, 5.5017645E-004, 1.8000000E+000
 1.5289115E+002,-4.7447898E-003, 7.7400786E-006, 1.2258170E-001, 2.8582637E-004, 4.2028503E-004, 1.8000000E+000
 1.5317066E+002,-4.7445934E-003, 7.7124369E-006, 1.2263743E-001, 3.9925592E-004, 2.3438088E-004, 1.8000000E+000
 1.5339426E+002,-4.7444299E-003, 7.6854359E-006, 1.2266264E-001, 5.0323254E-004, 2.0404176E-005, 1.8000000E+000
 1.5361787E+002,-4.7442737E-003, 7.6619112E-006, 1.2265561E-001, 5.8510417E-004,-1.8207055E-004, 1.8000000E+000
 1.5384148E+002,-4.7441228E-003, 7.6385897E-006, 1.2262101E-001, 6.5545852E-004,-3.8285970E-004, 1.8000000E+000
 1.5412099E+002,-4.7439881E-003, 7.6123461E-006, 1.2255029E-001, 7.1859504E-004,-5.9036702E-004, 1.8000000E+000
 1.5434459E+002,-4.7438599E-003, 7.5859829E-006, 1.2245164E-001, 7.6386299E-004,-7.6394611E-004, 1.8000000E+000
 1.5456820E+002,-4.7437525E-003, 7.5625063E-006, 1.2234419E-001, 7.8665383E-004,-8.7599057E-004, 1.8000000E+000
 1.5484771E+002,-4.7436501E-003, 7.5363680E-006, 1.2220877E-001, 7.9093808E-004,-9.4347920E-004, 1.8000000E+000
 1.5507131E+002,-4.7435386E-003, 7.5110118E-006, 1.2206705E-001, 7.7243859E-004,-9.4607345E-004, 1.8000000E+000
 1.5529492E+002,-4.7434395E-003, 7.4897236E-006, 1.2194318E-001, 7.3474830E-004,-8.8903572E-004, 1.8000000E+000
 1.5557443E+002,-4.7433194E-003, 7.4677751E-006, 1.2181514E-001, 6.6777787E-004,-7.6131148E-004, 1.8000000E+000
 1.5579804E+002,-4.7431998E-003, 7.4481411E-006, 1.2170603E-001, 5.7628705E-004,-5.7777647E-004, 1.8000000E+000
 1.5602164E+002,-4.7430681E-003, 7.4327553E-006, 1.2163149E-001, 4.7394936E-004,-3.7543850E-004, 1.8000000E+000
 1.5624525E+002,-4.7429163E-003, 7.4189791E-006, 1.2158139E-001, 3.5375169E-004,-1.4910914E-004, 1.8000000E+000
 1.5652476E+002,-4.7426930E-003, 7.4047208E-006, 1.2155718E-001, 1.9979457E-004, 1.1777016E-004, 1.8000000E+000
 1.5674837E+002,-4.7424029E-003, 7.3908474E-006, 1.2156527E-001, 3.1288135E-005, 3.7916058E-004, 1.8000000E+000
 1.5697197E+002,-4.7421185E-003, 7.3781312E-006, 1.2159937E-001,-1.2671894E-004, 5.9129109E-004, 1.8000000E+000
 1.5725148E+002,-4.7417365E-003, 7.3627530E-006, 1.2166361E-001,-3.0703817E-004, 7.9086248E-004, 1.8000000E+000
 1.5747509E+002,-4.7413063E-003, 7.3461261E-006, 1.2174790E-001,-4.8282443E-004, 9.3892246E-004, 1.8000000E+000
 1.5769869E+002,-4.7408640E-003, 7.3304866E-006, 1.2183445E-001,-6.2837426E-004, 1.0170000E-003, 1.8000000E+000
 1.5792230E+002,-4.7403666E-003, 7.3146352E-006, 1.2192553E-001,-7.5785146E-004, 1.0420260E-003, 1.8000000E+000
 1.5820181E+002,-4.7397752E-003, 7.2975752E-006, 1.2202601E-001,-8.7679618E-004, 1.0058264E-003, 1.8000000E+000
 1.5842542E+002,-4.7391580E-003, 7.2824266E-006, 1.2211757E-001,-9.6273523E-004, 9.1000077E-004, 1.8000000E+000
 1.5864902E+002,-4.7385748E-003, 7.2715745E-006, 1.2218584E-001,-1.0053045E-003, 7.7960024E-004, 1.8000000E+000
 1.5892853E+002,-4.7378767E-003, 7.2629800E-006, 1.2224328E-001,-1.0116074E-003, 5.9497290E-004, 1.8000000E+000
 1.5915214E+002,-4.7371356E-003, 7.2580685E-006, 1.2227880E-001,-9.7499615E-004, 3.8714226E-004, 1.8000000E+000
 1.5937575E+002,-4.7364730E-003, 7.2565185E-006, 1.2229019E-001,-9.0501025E-004, 1.9599923E-004, 1.8000000E+000
 1.5965525E+002,-4.7357286E-003, 7.2568567E-006, 1.2228134E-001,-7.8742152E-004,-9.2106765E-006, 1.8000000E+000
 1.5987886E+002,-4.7349730E-003, 7.2579280E-006, 1.2225345E-001,-6.3630939E-004,-1.8965907E-004, 1.8000000E+000
 1.6010247E+002,-4.7342667E-003, 7.2583210E-006, 1.2221511E-001,-4.7867395E-004,-3.1670952E-004, 1.8000000E+000
 1.6032607E+002,-4.7335632E-003, 7.2572631E-006, 1.2216811E-001,-3.0686860E-004,-4.0501628E-004, 1.8000000E+000
 1.6060558E+002,-4.7327497E-003, 7.2535895E-006, 1.2210980E-001,-1.0655400E-004,-4.5132928E-004, 1.8000000E+000
 1.6082919E+002,-4.7319373E-003, 7.2472651E-006, 1.2205120E-001, 8.9891301E-005,-4.4287140E-004, 1.8000000E+000
 1.6105280E+002,-4.7312235E-003, 7.2396398E-006, 1.2200309E-001, 2.5132975E-004,-3.8878049E-004, 1.8000000E+000
 1.6133230E+002,-4.7304057E-003, 7.2296877E-006, 1.2195773E-001, 4.0721235E-004,-2.8230461E-004, 1.8000000E+000
 1.6155591E+002,-4.7296160E-003, 7.2193849E-006, 1.2192417E-001, 5.2842311E-004,-1.4001220E-004, 1.8000000E+000
 1.6177952E+002,-4.7289081E-003, 7.2107494E-006, 1.2190654E-001, 5.9912041E-004, 7.4283353E-006, 1.8000000E+000
 1.6200312E+002,-4.7282224E-003, 7.2031111E-006, 1.2190080E-001, 6.3187048E-004, 1.6297130E-004, 1.8000000E+000
 1.6228263E+002,-4.7274373E-003, 7.1959406E-006, 1.2190838E-001, 6.2082442E-004, 3.3374656E-004, 1.8000000E+000
 1.6250624E+002,-4.7266763E-003, 7.1900434E-006, 1.2192859E-001, 5.6321773E-004, 4.8696732E-004, 1.8000000E+000
 1.6272985E+002,-4.7260162E-003, 7.1855477E-006, 1.2195584E-001, 4.7441503E-004, 5.9723313E-004, 1.8000000E+000
 1.6300936E+002,-4.7253009E-003, 7.1806980E-006, 1.2199409E-001, 3.3970519E-004, 6.8268278E-004, 1.8000000E+000
 1.6323296E+002,-4.7245975E-003, 7.1754821E-006, 1.2203707E-001, 1.7959438E-004, 7.2401211E-004, 1.8000000E+000
 1.6345657E+002,-4.7239792E-003, 7.1702126E-006, 1.2207707E-001, 2.4482407E-005, 7.1982025E-004, 1.8000000E+000
 1.6368018E+002,-4.7233701E-003, 7.1643591E-006, 1.2211687E-001,-1.3266850E-004, 6.7927399E-004, 1.8000000E+000
 1.6395968E+002,-4.7226912E-003, 7.1574469E-006, 1.2215985E-001,-2.9994643E-004, 5.9469397E-004, 1.8000000E+000
 1.6418329E+002,-4.7220587E-003, 7.1509120E-006, 1.2220030E-001,-4.4641986E-004, 4.7943236E-004, 1.8000000E+000
 1.6440690E+002,-4.7215378E-003, 7.1462235E-006, 1.2223414E-001,-5.4937156E-004, 3.5905615E-004, 1.8000000E+000
 1.6468641E+002,-4.7209453E-003, 7.1431126E-006, 1.2227087E-001,-6.2643395E-004, 2.1608194E-004, 1.8000000E+000
 1.6491001E+002,-4.7203620E-003, 7.1427600E-006, 1.2230793E-001,-6.5981375E-004, 7.7801862E-005, 1.8000000E+000
 1.6513362E+002,-4.7198442E-003, 7.1451469E-006, 1.2234303E-001,-6.4889343E-004,-3.0683533E-005, 1.8000000E+000
 1.6541313E+002,-4.7192390E-003, 7.1507796E-006, 1.2238721E-001,-5.9224116E-004,-1.2612175E-004, 1.8000000E+000
 1.6563674E+002,-4.7186248E-003, 7.1589029E-006, 1.2243799E-001,-4.9555621E-004,-1.8774455E-004, 1.8000000E+000
 1.6586034E+002,-4.7180614E-003, 7.1676573E-006, 1.2249018E-001,-3.8024474E-004,-2.0877882E-004, 1.8000000E+000
 1.6608395E+002,-4.7174797E-003, 7.1770282E-006, 1.2254925E-001,-2.4534240E-004,-1.9803751E-004, 1.8000000E+000
 1.6636346E+002,-4.7168432E-003, 7.1872560E-006, 1.2262350E-001,-8.0439055E-005,-1.5003036E-004, 1.8000000E+000
 1.6658706E+002,-4.7162169E-003, 7.1962142E-006, 1.2270380E-001, 8.6148428E-005,-7.2047343E-005, 1.8000000E+000
 1.6681067E+002,-4.7156797E-003, 7.2023787E-006, 1.2277803E-001, 2.2562910E-004, 1.6294487E-005, 1.8000000E+000
 1.6709018E+002,-4.7151215E-003, 7.2067934E-006, 1.2286067E-001, 3.6188980E-004, 1.2593450E-004, 1.8000000E+000
 1.6731379E+002,-4.7145785E-003, 7.2085381E-006, 1.2293788E-001, 4.6890797E-004, 2.3431813E-004, 1.8000000E+000
 1.6753739E+002,-4.7141548E-003, 7.2077873E-006, 1.2299727E-001, 5.3248287E-004, 3.1936836E-004, 1.8000000E+000
 1.6776100E+002,-4.7137692E-003, 7.2050755E-006, 1.2304408E-001, 5.6406030E-004, 3.8545032E-004, 1.8000000E+000
 1.6804051E+002,-4.7133523E-003, 7.1998710E-006, 1.2307694E-001, 5.6018691E-004, 4.2828995E-004, 1.8000000E+000
 1.6826412E+002,-4.7129697E-003, 7.1927384E-006, 1.2308634E-001, 5.1943160E-004, 4.3391282E-004, 1.8000000E+000
 1.6848772E+002,-4.7126438E-003, 7.1848200E-006, 1.2307169E-001, 4.5500928E-004, 4.0354792E-004, 1.8000000E+000
 1.6876723E+002,-4.7123264E-003, 7.1741246E-006, 1.2302837E-001, 3.5866872E-004, 3.3062440E-004, 1.8000000E+000
 1.6899084E+002,-4.7120408E-003, 7.1615951E-006, 1.2295909E-001, 2.4744870E-004, 2.2336380E-004, 1.8000000E+000
 1.6921444E+002,-4.7118200E-003, 7.1487981E-006, 1.2287675E-001, 1.4399610E-004, 1.0406286E-004, 1.8000000E+000
 1.6949395E+002,-4.7116213E-003, 7.1325506E-006, 1.2276536E-001, 3.2642210E-005,-4.6668057E-005, 1.8000000E+000
 1.6971756E+002,-4.7114511E-003, 7.1145918E-006, 1.2264107E-001,-6.4966766E-005,-2.0241101E-004, 1.8000000E+000
 1.6994117E+002,-4.7113011E-003, 7.0973879E-006, 1.2252531E-001,-1.3316518E-004,-3.3448015E-004, 1.8000000E+000
 1.7016477E+002,-4.7111836E-003, 7.0794591E-006, 1.2241093E-001,-1.8010046E-004,-4.5088290E-004, 1.8000000E+000
 1.7044428E+002,-4.7110621E-003, 7.0590751E-006, 1.2229176E-001,-2.0457531E-004,-5.5206081E-004, 1.8000000E+000
 1.7066789E+002,-4.7109632E-003, 7.0392488E-006, 1.2218949E-001,-2.0098472E-004,-6.1481265E-004, 1.8000000E+000
 1.7089150E+002,-4.7108637E-003, 7.0228629E-006, 1.2211940E-001,-1.7541030E-004,-6.3113217E-004, 1.8000000E+000
 1.7117100E+002,-4.7107720E-003, 7.0066955E-006, 1.2206927E-001,-1.2710726E-004,-6.0227631E-004, 1.8000000E+000
 1.7139461E+002,-4.7106836E-003, 6.9935071E-006, 1.2205100E-001,-6.6540486E-005,-5.2706417E-004, 1.8000000E+000
 1.7161822E+002,-4.7106348E-003, 6.9849193E-006, 1.2206396E-001,-9.3064778E-006,-4.2270941E-004, 1.8000000E+000
 1.7184182E+002,-4.7106032E-003, 6.9794933E-006, 1.2210288E-001, 4.3797744E-005,-2.8962012E-004, 1.8000000E+000
 1.7212133E+002,-4.7105819E-003, 6.9773068E-006, 1.2217474E-001, 9.0094558E-005,-1.1458441E-004, 1.8000000E+000
 1.7234494E+002,-4.7105925E-003, 6.9788791E-006, 1.2226910E-001, 1.1576207E-004, 7.4391587E-005, 1.8000000E+000
 1.7256855E+002,-4.7106117E-003, 6.9832859E-006, 1.2236657E-001, 1.1555082E-004, 2.4395316E-004, 1.8000000E+000
 1.7284805E+002,-4.7106814E-003, 6.9910076E-006, 1.2248258E-001, 8.6541858E-005, 4.2381050E-004, 1.8000000E+000
 1.7307166E+002,-4.7107677E-003, 7.0007732E-006, 1.2259595E-001, 2.8974021E-005, 5.8196775E-004, 1.8000000E+000
 1.7329527E+002,-4.7108588E-003, 7.0105992E-006, 1.2268651E-001,-4.4834352E-005, 6.9541765E-004, 1.8000000E+000
 1.7357478E+002,-4.7109511E-003, 7.0221316E-006, 1.2276840E-001,-1.4704908E-004, 7.8611847E-004, 1.8000000E+000
 1.7379838E+002,-4.7110316E-003, 7.0334213E-006, 1.2282379E-001,-2.6008454E-004, 8.3708207E-004, 1.8000000E+000
 1.7402199E+002,-4.7111017E-003, 7.0427114E-006, 1.2284543E-001,-3.6123716E-004, 8.4746796E-004, 1.8000000E+000
 1.7424560E+002,-4.7112018E-003, 7.0509431E-006, 1.2283980E-001,-4.5397342E-004, 8.2858774E-004, 1.8000000E+000
 1.7452511E+002,-4.7113240E-003, 7.0586376E-006, 1.2280078E-001,-5.3692437E-004, 7.7818985E-004, 1.8000000E+000
 1.7474871E+002,-4.7114604E-003, 7.0646678E-006, 1.2273226E-001,-5.8817185E-004, 7.0729406E-004, 1.8000000E+000
 1.7497232E+002,-4.7115886E-003, 7.0685944E-006, 1.2265018E-001,-5.9780007E-004, 6.3498708E-004, 1.8000000E+000
 1.7525183E+002,-4.7117584E-003, 7.0716137E-006, 1.2254244E-001,-5.6161137E-004, 5.5438342E-004, 1.8000000E+000
 1.7547543E+002,-4.7119639E-003, 7.0735740E-006, 1.2242890E-001,-4.7525656E-004, 4.8465382E-004, 1.8000000E+000
 1.7569904E+002,-4.7121552E-003, 7.0747184E-006, 1.2233224E-001,-3.5408274E-004, 4.4020422E-004, 1.8000000E+000
 1.7592265E+002,-4.7123582E-003, 7.0756314E-006, 1.2224837E-001,-1.9495147E-004, 4.1755936E-004, 1.8000000E+000
 1.7620216E+002,-4.7125713E-003, 7.0767370E-006, 1.2217986E-001, 2.3050099E-005, 4.2281953E-004, 1.8000000E+000
 1.7642576E+002,-4.7127751E-003, 7.0781956E-006, 1.2214610E-001, 2.6968019E-004, 4.6005578E-004, 1.8000000E+000
 1.7664937E+002,-4.7129302E-003, 7.0799498E-006, 1.2215316E-001, 5.0293035E-004, 5.1999106E-004, 1.8000000E+000
 1.7692888E+002,-4.7131367E-003, 7.0824522E-006, 1.2220730E-001, 7.6562853E-004, 6.1253394E-004, 1.8000000E+000
 1.7715249E+002,-4.7133482E-003, 7.0853532E-006, 1.2230877E-001, 1.0132411E-003, 7.2281285E-004, 1.8000000E+000
 1.7737609E+002,-4.7135516E-003, 7.0880735E-006, 1.2243919E-001, 1.2065685E-003, 8.2839291E-004, 1.8000000E+000
 1.7765560E+002,-4.7138287E-003, 7.0909515E-006, 1.2262547E-001, 1.3795949E-003, 9.4468805E-004, 1.8000000E+000
 1.7787921E+002,-4.7141195E-003, 7.0933068E-006, 1.2284283E-001, 1.4971251E-003, 1.0479085E-003, 1.8000000E+000
 1.7810281E+002,-4.7144334E-003, 7.0946202E-006, 1.2305396E-001, 1.5453369E-003, 1.1192310E-003, 1.8000000E+000
 1.7832642E+002,-4.7147640E-003, 7.0949414E-006, 1.2327117E-001, 1.5383448E-003, 1.1647968E-003, 1.8000000E+000
 1.7860593E+002,-4.7151422E-003, 7.0938367E-006, 1.2350920E-001, 1.4635378E-003, 1.1785923E-003, 1.8000000E+000
 1.7882954E+002,-4.7154987E-003, 7.0910743E-006, 1.2372704E-001, 1.3262740E-003, 1.1516141E-003, 1.8000000E+000
 1.7905314E+002,-4.7158034E-003, 7.0870489E-006, 1.2389118E-001, 1.1561613E-003, 1.0911694E-003, 1.8000000E+000
 1.7933265E+002,-4.7161529E-003, 7.0807559E-006, 1.2403077E-001, 9.2314383E-004, 9.8532143E-004, 1.8000000E+000
 1.7955626E+002,-4.7164695E-003, 7.0728286E-006, 1.2411675E-001, 6.6284117E-004, 8.4762973E-004, 1.8000000E+000
 1.7977987E+002,-4.7167007E-003, 7.0645439E-006, 1.2414074E-001, 4.2125564E-004, 7.0438788E-004, 1.8000000E+000
 1.8000347E+002,-4.7169208E-003, 7.0553887E-006, 1.2411483E-001, 1.8352306E-004, 5.5019846E-004, 1.8000000E+000
 1.8028298E+002,-4.7171676E-003, 7.0444735E-006, 1.2402700E-001,-6.3842299E-005, 3.7445865E-004, 1.8000000E+000
 1.8050659E+002,-4.7174270E-003, 7.0334744E-006, 1.2388621E-001,-2.7753244E-004, 2.0753779E-004, 1.8000000E+000
 1.8073019E+002,-4.7176643E-003, 7.0241166E-006, 1.2372201E-001,-4.2781872E-004, 7.6152214E-005, 1.8000000E+000
 1.8100970E+002,-4.7179533E-003, 7.0146281E-006, 1.2350580E-001,-5.4435803E-004,-4.3394872E-005, 1.8000000E+000
 1.8123331E+002,-4.7182561E-003, 7.0066119E-006, 1.2327177E-001,-6.0476992E-004,-1.2834604E-004, 1.8000000E+000
 1.8145692E+002,-4.7185320E-003, 7.0010340E-006, 1.2306083E-001,-6.0877145E-004,-1.6982317E-004, 1.8000000E+000
 1.8168052E+002,-4.7187944E-003, 6.9969664E-006, 1.2285912E-001,-5.7006645E-004,-1.7919829E-004, 1.8000000E+000
 1.8196003E+002,-4.7191420E-003, 6.9941237E-006, 1.2265691E-001,-4.8169600E-004,-1.5278257E-004, 1.8000000E+000
 1.8218364E+002,-4.7195069E-003, 6.9927333E-006, 1.2249107E-001,-3.5826425E-004,-9.4207638E-005, 1.8000000E+000
 1.8240725E+002,-4.7197925E-003, 6.9924347E-006, 1.2238410E-001,-2.2761239E-004,-1.9813888E-005, 1.8000000E+000
 1.8268675E+002,-4.7201056E-003, 6.9926631E-006, 1.2231561E-001,-7.0155303E-005, 7.9718152E-005, 1.8000000E+000
 1.8291036E+002,-4.7203944E-003, 6.9930093E-006, 1.2230142E-001, 8.5597292E-005, 1.8536781E-004, 1.8000000E+000
 1.8313397E+002,-4.7206653E-003, 6.9930846E-006, 1.2233622E-001, 2.1266485E-004, 2.7598541E-004, 1.8000000E+000
 1.8341348E+002,-4.7209376E-003, 6.9926255E-006, 1.2242402E-001, 3.3313245E-004, 3.6463985E-004, 1.8000000E+000
 1.8363708E+002,-4.7211862E-003, 6.9914830E-006, 1.2255294E-001, 4.2454044E-004, 4.3254242E-004, 1.8000000E+000
 1.8386069E+002,-4.7214047E-003, 6.9898355E-006, 1.2269530E-001, 4.7660735E-004, 4.6975842E-004, 1.8000000E+000
 1.8408430E+002,-4.7216069E-003, 6.9876319E-006, 1.2285380E-001, 5.0101766E-004, 4.8343938E-004, 1.8000000E+000
 1.8436380E+002,-4.7218328E-003, 6.9845430E-006, 1.2303933E-001, 4.9677955E-004, 4.7051029E-004, 1.8000000E+000
 1.8458741E+002,-4.7220544E-003, 6.9809193E-006, 1.2321959E-001, 4.6522513E-004, 4.3248002E-004, 1.8000000E+000
 1.8481102E+002,-4.7222362E-003, 6.9772457E-006, 1.2336478E-001, 4.1843057E-004, 3.8151768E-004, 1.8000000E+000
 1.8509053E+002,-4.7224189E-003, 6.9725058E-006, 1.2350064E-001, 3.5257599E-004, 3.1329182E-004, 1.8000000E+000
 1.8531413E+002,-4.7225967E-003, 6.9669087E-006, 1.2360135E-001, 2.8137573E-004, 2.4348168E-004, 1.8000000E+000
 1.8553774E+002,-4.7227378E-003, 6.9607820E-006, 1.2365522E-001, 2.2001885E-004, 1.8866953E-004, 1.8000000E+000
 1.8576135E+002,-4.7228919E-003, 6.9530545E-006, 1.2367451E-001, 1.6577277E-004, 1.4813277E-004, 1.8000000E+000
 1.8604086E+002,-4.7230306E-003, 6.9415977E-006, 1.2365519E-001, 1.1820806E-004, 1.2773179E-004, 1.8000000E+000
 1.8626446E+002,-4.7231452E-003, 6.9265535E-006, 1.2359877E-001, 8.6883387E-005, 1.3817143E-004, 1.8000000E+000
 1.8648807E+002,-4.7232227E-003, 6.9093825E-006, 1.2352132E-001, 7.3983306E-005, 1.7743896E-004, 1.8000000E+000
 1.8676758E+002,-4.7232771E-003, 6.8854455E-006, 1.2341236E-001, 7.4469093E-005, 2.5498814E-004, 1.8000000E+000
 1.8699118E+002,-4.7232998E-003, 6.8570593E-006, 1.2329120E-001, 8.6210871E-005, 3.6227109E-004, 1.8000000E+000
 1.8721479E+002,-4.7232985E-003, 6.8284419E-006, 1.2318164E-001, 1.0198223E-004, 4.7823156E-004, 1.8000000E+000
 1.8749430E+002,-4.7232565E-003, 6.7935681E-006, 1.2306664E-001, 1.1911380E-004, 6.2221889E-004, 1.8000000E+000
 1.8771791E+002,-4.7231616E-003, 6.7574262E-006, 1.2296863E-001, 1.2908181E-004, 7.6883276E-004, 1.8000000E+000
 1.8794151E+002,-4.7230779E-003, 6.7255813E-006, 1.2290300E-001, 1.2608927E-004, 8.9104095E-004, 1.8000000E+000
 1.8816512E+002,-4.7229716E-003, 6.6953019E-006, 1.2286142E-001, 1.0791070E-004, 9.9616877E-004, 1.8000000E+000
 1.8844463E+002,-4.7228639E-003, 6.6645898E-006, 1.2284669E-001, 6.5412290E-005, 1.0830233E-003, 1.8000000E+000
 1.8866824E+002,-4.7227377E-003, 6.6384334E-006, 1.2286430E-001,-6.7934515E-007, 1.1298147E-003, 1.8000000E+000
 1.8889184E+002,-4.7226192E-003, 6.6200597E-006, 1.2290688E-001,-7.9783662E-005, 1.1304924E-003, 1.8000000E+000
 1.8917135E+002,-4.7225076E-003, 6.6055355E-006, 1.2298051E-001,-1.8839625E-004, 1.0825019E-003, 1.8000000E+000
