s,Pa,Pa,m/s,m/s,m/s,m3/s
 2.5606543E+002,-6.4580693E-003,-2.3385170E-003, 1.0048843E-001, 1.3499032E-002, 7.7170776E-003, 9.0000000E-001
 2.5677695E+002,-6.4376867E-003,-2.3564013E-003, 9.7477585E-002, 1.5096572E-002, 8.8516207E-003, 9.0000000E-001
 2.5740940E+002,-6.4130358E-003,-2.3289062E-003, 9.3892070E-002, 1.3217186E-002, 1.2553705E-002, 9.0000000E-001
 2.5804186E+002,-6.3894701E-003,-2.2955345E-003, 9.0322274E-002, 8.7879325E-003, 1.8058761E-002, 9.0000000E-001
 2.5867431E+002,-6.3683046E-003,-2.2739501E-003, 8.6962256E-002, 3.4440521E-003, 2.4370287E-002, 9.0000000E-001
 2.5930677E+002,-6.3491436E-003,-2.2520959E-003, 8.4316894E-002,-6.7273855E-004, 2.9606890E-002, 9.0000000E-001
 2.5993922E+002,-6.3324866E-003,-2.2521884E-003, 8.3000014E-002,-1.2941485E-003, 3.1838868E-002, 9.0000000E-001
 2.6065074E+002,-6.3250035E-003,-2.2718105E-003, 8.3887784E-002, 3.3512148E-003, 2.9712235E-002, 9.0000000E-001
 2.6128319E+002,-6.3347763E-003,-2.2601845E-003, 8.7585367E-002, 1.2281660E-002, 2.3407907E-002, 9.0000000E-001
 2.6191565E+002,-6.3590222E-003,-2.2114536E-003, 9.3148106E-002, 2.1912801E-002, 1.5126592E-002, 9.0000000E-001
 2.6254810E+002,-6.3898962E-003,-2.1618317E-003, 9.8934538E-002, 3.0044884E-002, 6.9495246E-003, 9.0000000E-001
 2.6318056E+002,-6.4205554E-003,-2.1329151E-003, 1.0301753E-001, 3.5138568E-002, 1.0307344E-003, 9.0000000E-001
 2.6381301E+002,-6.4496882E-003,-2.1020519E-003, 1.0469682E-001, 3.6451137E-002,-1.7508625E-003, 9.0000000E-001
 2.6452453E+002,-6.4794501E-003,-2.0480811E-003, 1.0482422E-001, 3.3476146E-002,-1.9593531E-003, 9.0000000E-001
 2.6515698E+002,-6.5032929E-003,-2.0197574E-003, 1.0492365E-001, 2.7057758E-002,-1.0354186E-003, 9.0000000E-001
 2.6578944E+002,-6.5123000E-003,-2.0232643E-003, 1.0581111E-001, 1.9842397E-002,-6.6603140E-004, 9.0000000E-001
 2.6642189E+002,-6.5073813E-003,-2.0170500E-003, 1.0719821E-001, 1.3849833E-002,-1.9536306E-003, 9.0000000E-001
 2.6705435E+002,-6.4989831E-003,-2.0123443E-003, 1.0832478E-001, 1.0520081E-002,-5.4637516E-003, 9.0000000E-001
 2.6768680E+002,-6.4953124E-003,-2.0404894E-003, 1.0878023E-001, 9.6709813E-003,-1.0977938E-002, 9.0000000E-001
 2.6839832E+002,-6.4978461E-003,-2.1042686E-003, 1.0897887E-001, 9.9294906E-003,-1.7840757E-002, 9.0000000E-001
 2.6903077E+002,-6.5066488E-003,-2.2000784E-003, 1.1003026E-001, 1.0435530E-002,-2.3759391E-002, 9.0000000E-001
 2.6966323E+002,-6.5199694E-003,-2.3192858E-003, 1.1320150E-001, 1.1768053E-002,-2.6062664E-002, 9.0000000E-001
 2.7029568E+002,-6.5427981E-003,-2.4358729E-003, 1.1986661E-001, 1.3925609E-002,-2.2737717E-002, 9.0000000E-001
 2.7092814E+002,-6.5788803E-003,-2.5278125E-003, 1.3035592E-001, 1.4288348E-002,-1.2443467E-002, 9.0000000E-001
 2.7156059E+002,-6.6203751E-003,-2.5979477E-003, 1.4249069E-001, 9.7140612E-003, 3.1014514E-003, 9.0000000E-001
 2.7219305E+002,-6.6539425E-003,-2.6326943E-003, 1.5207501E-001, 1.0464608E-003, 1.8110757E-002, 9.0000000E-001
 2.7290456E+002,-6.6732921E-003,-2.6062590E-003, 1.5596710E-001,-6.6237929E-003, 2.4992749E-002, 9.0000000E-001
 2.7353702E+002,-6.6852218E-003,-2.5088614E-003, 1.5424211E-001,-7.5674558E-003, 1.9042863E-002, 9.0000000E-001
 2.7416947E+002,-6.7003762E-003,-2.3776464E-003, 1.5039175E-001,-2.5602246E-003, 5.9565932E-003, 9.0000000E-001
 2.7480193E+002,-6.7201588E-003,-2.2405744E-003, 1.4680142E-001, 4.0104286E-003,-5.3373841E-003, 9.0000000E-001
 2.7543438E+002,-6.7392251E-003,-2.0913105E-003, 1.4424146E-001, 8.5517614E-003,-7.6917873E-003, 9.0000000E-001
 2.7606684E+002,-6.7546107E-003,-1.9166441E-003, 1.4221523E-001, 9.7916391E-003, 9.0582562E-004, 9.0000000E-001
 2.7677835E+002,-6.7696085E-003,-1.7507652E-003, 1.3917071E-001, 8.5832871E-003, 1.7830635E-002, 9.0000000E-001
 2.7741081E+002,-6.7853444E-003,-1.6488203E-003, 1.3390255E-001, 7.7004041E-003, 3.3598956E-002, 9.0000000E-001
 2.7804326E+002,-6.7963041E-003,-1.5996889E-003, 1.2695905E-001, 9.9600158E-003, 3.9129522E-002, 9.0000000E-001
 2.7867572E+002,-6.7982406E-003,-1.5765831E-003, 1.1976076E-001, 1.5565836E-002, 3.3494183E-002, 9.0000000E-001
 2.7930817E+002,-6.7915206E-003,-1.5634012E-003, 1.1443799E-001, 2.1548046E-002, 2.1518419E-002, 9.0000000E-001
 2.7994063E+002,-6.7811916E-003,-1.5435939E-003, 1.1252204E-001, 2.3924074E-002, 1.0091869E-002, 9.0000000E-001
 2.8065214E+002,-6.7703289E-003,-1.5152531E-003, 1.1461762E-001, 2.0309366E-002, 2.6448655E-003, 9.0000000E-001
 2.8128460E+002,-6.7589722E-003,-1.4886922E-003, 1.1924160E-001, 1.2023790E-002,-7.0693157E-004, 9.0000000E-001
 2.8191705E+002,-6.7446756E-003,-1.4596033E-003, 1.2329863E-001, 3.1336794E-003,-2.5335364E-003, 9.0000000E-001
 2.8254951E+002,-6.7242474E-003,-1.4261319E-003, 1.2477893E-001,-3.9822211E-003,-5.3393456E-003, 9.0000000E-001
 2.8318196E+002,-6.6971488E-003,-1.4090670E-003, 1.2295799E-001,-8.2432252E-003,-1.0217458E-002, 9.0000000E-001
 2.8381442E+002,-6.6689102E-003,-1.4278642E-003, 1.1890990E-001,-1.0264846E-002,-1.6773869E-002, 9.0000000E-001
 2.8444688E+002,-6.6478197E-003,-1.4966934E-003, 1.1467315E-001,-1.1405005E-002,-2.3274934E-002, 9.0000000E-001
 2.8515839E+002,-6.6358107E-003,-1.6308557E-003, 1.1201834E-001,-1.2598754E-002,-2.7739444E-002, 9.0000000E-001
 2.8579084E+002,-6.6312238E-003,-1.8033052E-003, 1.1243044E-001,-1.3405036E-002,-2.8357812E-002, 9.0000000E-001
 2.8642330E+002,-6.6312922E-003,-1.9698523E-003, 1.1627333E-001,-1.2705552E-002,-2.5372914E-002, 9.0000000E-001
 2.8705575E+002,-6.6353486E-003,-2.1619660E-003, 1.2354625E-001,-1.0188660E-002,-1.9984690E-002, 9.0000000E-001
 2.8768821E+002,-6.6441045E-003,-2.4002322E-003, 1.3352779E-001,-7.1655370E-003,-1.3652528E-002, 9.0000000E-001
 2.8832067E+002,-6.6554857E-003,-2.6435364E-003, 1.4408957E-001,-6.3296914E-003,-7.6501709E-003, 9.0000000E-001
 2.8903218E+002,-6.6629300E-003,-2.8928483E-003, 1.5232940E-001,-1.0642516E-002,-2.0849987E-003, 9.0000000E-001
 2.8966463E+002,-6.6581980E-003,-3.1244962E-003, 1.5454225E-001,-2.0330013E-002, 2.7762285E-003, 9.0000000E-001
 2.9029709E+002,-6.6425400E-003,-3.2625159E-003, 1.5036412E-001,-3.1399640E-002, 6.0751272E-003, 9.0000000E-001
 2.9092954E+002,-6.6219983E-003,-3.3234074E-003, 1.4232815E-001,-3.9532576E-002, 6.7403779E-003, 9.0000000E-001
 2.9156200E+002,-6.6014743E-003,-3.3686198E-003, 1.3398327E-001,-4.1114225E-002, 4.2761859E-003, 9.0000000E-001
 2.9219446E+002,-6.5828291E-003,-3.3688928E-003, 1.2851768E-001,-3.5985272E-002, 6.4286401E-004, 9.0000000E-001
 2.9290597E+002,-6.5686260E-003,-3.2910999E-003, 1.2769642E-001,-2.6315467E-002,-1.3463261E-003, 9.0000000E-001
 2.9353842E+002,-6.5666555E-003,-3.1707920E-003, 1.3204289E-001,-1.7087842E-002,-8.5983561E-004, 9.0000000E-001
 2.9417088E+002,-6.5800879E-003,-3.0319189E-003, 1.3925855E-001,-1.3413916E-002, 2.5938509E-004, 9.0000000E-001
 2.9480333E+002,-6.6042937E-003,-2.8536982E-003, 1.4528344E-001,-1.7081449E-002, 4.3258020E-004, 9.0000000E-001
 2.9543579E+002,-6.6302798E-003,-2.6655036E-003, 1.4509376E-001,-2.6366429E-002,-8.2165291E-004, 9.0000000E-001
 2.9606825E+002,-6.6471159E-003,-2.4904071E-003, 1.3634850E-001,-3.6256017E-002,-2.7943616E-003, 9.0000000E-001
 2.9670070E+002,-6.6523691E-003,-2.3311622E-003, 1.2180259E-001,-4.2571055E-002,-3.8749475E-003, 9.0000000E-001
 2.9741221E+002,-6.6492916E-003,-2.2103333E-003, 1.0655186E-001,-4.4441066E-002,-2.3774355E-003, 9.0000000E-001
 2.9804467E+002,-6.6420067E-003,-2.1664440E-003, 9.6346553E-002,-4.2854588E-002, 1.6800837E-003, 9.0000000E-001
 2.9867713E+002,-6.6310572E-003,-2.1631598E-003, 9.2414237E-002,-3.9282146E-002, 5.7030780E-003, 9.0000000E-001
 2.9930958E+002,-6.6159221E-003,-2.1458540E-003, 9.2327384E-002,-3.4195776E-002, 7.1817110E-003, 9.0000000E-001
 2.9994204E+002,-6.6011884E-003,-2.0996198E-003, 9.3469726E-002,-2.7758070E-002, 5.0737003E-003, 9.0000000E-001
 3.0057449E+002,-6.5906267E-003,-2.0335988E-003, 9.3506701E-002,-2.0204682E-002, 7.7458327E-004, 9.0000000E-001
 3.0128600E+002,-6.5818639E-003,-1.9568991E-003, 9.1199650E-002,-1.1402302E-002,-3.2213126E-003, 9.0000000E-001
 3.0191846E+002,-6.5691230E-003,-1.8199157E-003, 8.7044753E-002,-2.3538776E-003,-4.3150605E-003, 9.0000000E-001
 3.0255092E+002,-6.5488336E-003,-1.6113360E-003, 8.2662102E-002, 5.8141792E-003,-2.1603579E-003, 9.0000000E-001
 3.0318337E+002,-6.5238275E-003,-1.3852497E-003, 7.9150193E-002, 1.3025386E-002, 1.7166123E-003, 9.0000000E-001
 3.0381583E+002,-6.5038591E-003,-1.1776347E-003, 7.7398718E-002, 1.8726748E-002, 5.3233205E-003, 9.0000000E-001
 3.0444828E+002,-6.4912571E-003,-9.9972401E-004, 7.7508636E-002, 2.2551478E-002, 7.3831115E-003, 9.0000000E-001
 3.0515979E+002,-6.4779669E-003,-8.7025778E-004, 7.8961920E-002, 2.4395229E-002, 7.7294178E-003, 9.0000000E-001
 3.0579225E+002,-6.4559792E-003,-7.6685569E-004, 8.0745184E-002, 2.4453391E-002, 6.6375340E-003, 9.0000000E-001
 3.0642471E+002,-6.4274127E-003,-6.6311530E-004, 8.2051353E-002, 2.3752222E-002, 4.4850213E-003, 9.0000000E-001
 3.0705716E+002,-6.3903980E-003,-5.6551012E-004, 8.2845657E-002, 2.3133074E-002, 1.3207681E-003, 9.0000000E-001
 3.0768962E+002,-6.3489490E-003,-4.7169561E-004, 8.3408809E-002, 2.2744466E-002,-2.7228201E-003, 9.0000000E-001
 3.0832207E+002,-6.3153726E-003,-3.7020907E-004, 8.4164714E-002, 2.2113964E-002,-7.3318561E-003, 9.0000000E-001
 3.0903358E+002,-6.2842439E-003,-2.6341505E-004, 8.5475200E-002, 2.0498219E-002,-1.2141247E-002, 9.0000000E-001
 3.0966604E+002,-6.2460426E-003,-1.8221197E-004, 8.7273893E-002, 1.7654814E-002,-1.5598231E-002, 9.0000000E-001
 3.1029850E+002,-6.2055884E-003,-1.1573485E-004, 8.9224043E-002, 1.4095467E-002,-1.6038639E-002, 9.0000000E-001
 3.1093095E+002,-6.1663099E-003,-3.3013509E-005, 9.1268733E-002, 1.0497326E-002,-1.2753447E-002, 9.0000000E-001
 3.1156341E+002,-6.1312144E-003, 4.2801985E-005, 9.3481365E-002, 8.0589772E-003,-6.0930331E-003, 9.0000000E-001
 3.1219586E+002,-6.0990466E-003, 7.9547480E-005, 9.6197012E-002, 7.7372024E-003, 2.1619800E-003, 9.0000000E-001
 3.1282832E+002,-6.0715566E-003, 7.5776844E-005, 1.0003309E-001, 9.3260623E-003, 9.5636562E-003, 9.0000000E-001
