s,Pa,Pa,m/s,m/s,m/s,m3/s
 2.5614449E+002,-7.0357309E-003,-5.5923795E-007, 1.2922961E-001,-3.8730437E-002, 2.7190815E-002, 9.0000000E-001
 2.5677695E+002,-7.0295613E-003,-1.9614669E-006, 1.3093328E-001,-4.1750827E-002, 2.3457487E-002, 9.0000000E-001
 2.5740940E+002,-7.0234143E-003,-3.2464226E-006, 1.3302101E-001,-4.2507734E-002, 1.7956471E-002, 9.0000000E-001
 2.5804186E+002,-7.0178069E-003,-4.0097401E-006, 1.3511447E-001,-4.0867810E-002, 1.1990131E-002, 9.0000000E-001
 2.5867431E+002,-7.0131244E-003,-4.0075105E-006, 1.3689879E-001,-3.7129017E-002, 6.7998112E-003, 9.0000000E-001
 2.5930677E+002,-7.0096576E-003,-3.2205973E-006, 1.3820173E-001,-3.1928862E-002, 3.2930296E-003, 9.0000000E-001
 2.5993922E+002,-7.0074442E-003,-1.8463997E-006, 1.3901459E-001,-2.6043522E-002, 1.8940989E-003, 9.0000000E-001
 2.6072979E+002,-7.0061566E-003,-1.0024651E-008, 1.3951075E-001,-1.9477115E-002, 2.7367717E-003, 9.0000000E-001
 2.6136225E+002,-7.0055742E-003, 1.6943916E-006, 1.3988385E-001,-1.3558501E-002, 5.2668073E-003, 9.0000000E-001
 2.6199470E+002,-7.0051452E-003, 2.8313932E-006, 1.4037069E-001,-9.1036003E-003, 8.0820381E-003, 9.0000000E-001
 2.6262716E+002,-7.0041777E-003, 3.5321317E-006, 1.4117573E-001,-5.3954533E-003, 1.0510053E-002, 9.0000000E-001
 2.6325962E+002,-7.0022375E-003, 3.8376018E-006, 1.4238805E-001,-2.3408546E-003, 1.1798576E-002, 9.0000000E-001
 2.6389207E+002,-6.9990227E-003, 3.8554101E-006, 1.4403049E-001, 1.4623616E-004, 1.1411139E-002, 9.0000000E-001
 2.6452453E+002,-6.9944220E-003, 3.7117837E-006, 1.4604814E-001, 2.0815467E-003, 9.1222967E-003, 9.0000000E-001
 2.6515698E+002,-6.9885852E-003, 3.5143869E-006, 1.4828564E-001, 3.4075494E-003, 5.0792498E-003, 9.0000000E-001
 2.6578944E+002,-6.9817847E-003, 3.3191181E-006, 1.5047520E-001, 4.0482915E-003,-1.9267571E-004, 9.0000000E-001
 2.6642189E+002,-6.9743323E-003, 3.1246803E-006, 1.5226948E-001, 3.9954281E-003,-5.8926147E-003, 9.0000000E-001
 2.6705435E+002,-6.9665809E-003, 2.8857698E-006, 1.5330706E-001, 3.3795096E-003,-1.1122580E-002, 9.0000000E-001
 2.6768680E+002,-6.9588732E-003, 2.5408500E-006, 1.5330091E-001, 2.4784166E-003,-1.5080023E-002, 9.0000000E-001
 2.6847737E+002,-6.9503299E-003, 1.9934911E-006, 1.5187225E-001, 1.5873998E-003,-1.7304514E-002, 9.0000000E-001
 2.6910983E+002,-6.9420063E-003, 1.3709325E-006, 1.4913978E-001, 1.2525794E-003,-1.7113422E-002, 9.0000000E-001
 2.6974228E+002,-6.9350140E-003, 9.3862602E-007, 1.4585094E-001, 1.6859079E-003,-1.5057379E-002, 9.0000000E-001
 2.7037474E+002,-6.9286694E-003, 8.5206087E-007, 1.4212785E-001, 2.8304045E-003,-1.1779244E-002, 9.0000000E-001
 2.7100720E+002,-6.9234662E-003, 1.3097105E-006, 1.3829294E-001, 4.5698471E-003,-7.8764390E-003, 9.0000000E-001
 2.7163965E+002,-6.9200451E-003, 2.4233645E-006, 1.3460490E-001, 6.6951571E-003,-3.9245663E-003, 9.0000000E-001
 2.7227211E+002,-6.9189949E-003, 4.1713811E-006, 1.3124918E-001, 8.9523715E-003,-3.9601637E-004, 9.0000000E-001
 2.7290456E+002,-6.9208080E-003, 6.3810184E-006, 1.2834679E-001, 1.1082899E-002, 2.3801925E-003, 9.0000000E-001
 2.7353702E+002,-6.9257155E-003, 8.7414629E-006, 1.2596551E-001, 1.2859391E-002, 4.2277926E-003, 9.0000000E-001
 2.7416947E+002,-6.9334314E-003, 1.0876009E-005, 1.2412712E-001, 1.4119920E-002, 5.1150988E-003, 9.0000000E-001
 2.7480193E+002,-6.9433356E-003, 1.2459186E-005, 1.2281046E-001, 1.4791222E-002, 5.1405441E-003, 9.0000000E-001
 2.7543438E+002,-6.9546827E-003, 1.3338185E-005, 1.2195324E-001, 1.4889013E-002, 4.5112361E-003, 9.0000000E-001
 2.7606684E+002,-6.9667544E-003, 1.3592171E-005, 1.2145546E-001, 1.4500041E-002, 3.5095551E-003, 9.0000000E-001
 2.7685741E+002,-6.9807475E-003, 1.3461588E-005, 1.2116404E-001, 1.3640109E-002, 2.3344442E-003, 9.0000000E-001
 2.7748986E+002,-6.9950171E-003, 1.3301229E-005, 1.2095146E-001, 1.2547651E-002, 1.4889366E-003, 9.0000000E-001
 2.7812232E+002,-7.0078897E-003, 1.3328222E-005, 1.2066796E-001, 1.1526519E-002, 1.2882470E-003, 9.0000000E-001
 2.7875478E+002,-7.0209673E-003, 1.3481288E-005, 1.2016882E-001, 1.0574696E-002, 1.7264265E-003, 9.0000000E-001
 2.7938723E+002,-7.0340424E-003, 1.3585649E-005, 1.1936949E-001, 9.7638382E-003, 2.8087392E-003, 9.0000000E-001
 2.8001969E+002,-7.0468690E-003, 1.3445801E-005, 1.1822644E-001, 9.1266607E-003, 4.4327376E-003, 9.0000000E-001
 2.8065214E+002,-7.0591596E-003, 1.2955219E-005, 1.1673798E-001, 8.6575769E-003, 6.4084190E-003, 9.0000000E-001
 2.8128460E+002,-7.0707246E-003, 1.2143036E-005, 1.1494219E-001, 8.3161489E-003, 8.4888401E-003, 9.0000000E-001
 2.8191705E+002,-7.0813848E-003, 1.1139816E-005, 1.1291260E-001, 8.0321933E-003, 1.0406284E-002, 9.0000000E-001
 2.8254951E+002,-7.0910808E-003, 1.0089497E-005, 1.1075170E-001, 7.7119184E-003, 1.1910743E-002, 9.0000000E-001
 2.8318196E+002,-7.0997947E-003, 9.0625358E-006, 1.0858064E-001, 7.2454923E-003, 1.2806599E-002, 9.0000000E-001
 2.8381442E+002,-7.1073952E-003, 8.0129531E-006, 1.0652577E-001, 6.5172466E-003, 1.2980636E-002, 9.0000000E-001
 2.8444688E+002,-7.1137610E-003, 6.7894443E-006, 1.0470339E-001, 5.4191099E-003, 1.2415030E-002, 9.0000000E-001
 2.8523744E+002,-7.1192447E-003, 4.9532937E-006, 1.0305196E-001, 3.6252997E-003, 1.0974023E-002, 9.0000000E-001
 2.8586990E+002,-7.1227903E-003, 2.4991259E-006, 1.0186254E-001, 1.2190410E-003, 8.9083882E-003, 9.0000000E-001
 2.8650236E+002,-7.1239724E-003,-1.7714923E-007, 1.0121837E-001,-1.4500902E-003, 6.7047917E-003, 9.0000000E-001
 2.8713481E+002,-7.1233730E-003,-3.0478717E-006, 1.0090991E-001,-4.5317879E-003, 4.3179491E-003, 9.0000000E-001
 2.8776727E+002,-7.1211388E-003,-5.7434924E-006, 1.0085947E-001,-7.8949366E-003, 1.8494848E-003, 9.0000000E-001
 2.8839972E+002,-7.1174542E-003,-7.9257166E-006, 1.0097098E-001,-1.1362185E-002,-6.4921554E-004, 9.0000000E-001
 2.8903218E+002,-7.1124978E-003,-9.4097175E-006, 1.0114344E-001,-1.4730708E-002,-3.1620894E-003, 9.0000000E-001
 2.8966463E+002,-7.1062890E-003,-1.0189476E-005, 1.0127945E-001,-1.7802716E-002,-5.6784332E-003, 9.0000000E-001
 2.9029709E+002,-7.0988961E-003,-1.0371021E-005, 1.0128884E-001,-2.0418672E-002,-8.1583293E-003, 9.0000000E-001
 2.9092954E+002,-7.0905827E-003,-1.0075180E-005, 1.0109103E-001,-2.2482813E-002,-1.0505669E-002, 9.0000000E-001
 2.9156200E+002,-7.0817936E-003,-9.3797901E-006, 1.0062181E-001,-2.3970951E-002,-1.2557206E-002, 9.0000000E-001
 2.9219446E+002,-7.0731214E-003,-8.3314900E-006, 9.9848296E-002,-2.4916789E-002,-1.4092033E-002, 9.0000000E-001
 2.9298503E+002,-7.0642477E-003,-6.8306894E-006, 9.8637914E-002,-2.5400520E-002,-1.4871418E-002, 9.0000000E-001
 2.9361748E+002,-7.0566567E-003,-5.2526836E-006, 9.7215785E-002,-2.5377760E-002,-1.4427485E-002, 9.0000000E-001
 2.9424994E+002,-7.0509217E-003,-4.1312499E-006, 9.5964660E-002,-2.4943870E-002,-1.2808785E-002, 9.0000000E-001
 2.9488239E+002,-7.0455473E-003,-3.6541447E-006, 9.4965288E-002,-2.4139696E-002,-1.0087524E-002, 9.0000000E-001
 2.9551485E+002,-7.0395947E-003,-4.1399342E-006, 9.4449786E-002,-2.2972902E-002,-6.4524302E-003, 9.0000000E-001
 2.9614730E+002,-7.0319924E-003,-5.7671753E-006, 9.4604318E-002,-2.1454985E-002,-2.2263171E-003, 9.0000000E-001
 2.9677976E+002,-7.0215583E-003,-8.5197321E-006, 9.5527648E-002,-1.9611560E-002, 2.1930512E-003, 9.0000000E-001
 2.9741221E+002,-7.0075718E-003,-1.2187271E-005, 9.7214368E-002,-1.7491276E-002, 6.4134477E-003, 9.0000000E-001
 2.9804467E+002,-6.9895650E-003,-1.6416078E-005, 9.9563578E-002,-1.5161247E-002, 1.0123031E-002, 9.0000000E-001
 2.9867713E+002,-6.9674329E-003,-2.0770326E-005, 1.0241749E-001,-1.2719170E-002, 1.3138424E-002, 9.0000000E-001
 2.9930958E+002,-6.9415807E-003,-2.4760420E-005, 1.0561403E-001,-1.0301463E-002, 1.5408505E-002, 9.0000000E-001
 2.9994204E+002,-6.9129892E-003,-2.7845923E-005, 1.0902217E-001,-8.0614201E-003, 1.6981545E-002, 9.0000000E-001
 3.0057449E+002,-6.8833428E-003,-2.9473798E-005, 1.1254636E-001,-6.1330175E-003, 1.7956420E-002, 9.0000000E-001
 3.0136506E+002,-6.8515907E-003,-2.8960152E-005, 1.1655195E-001,-4.4660330E-003, 1.8459694E-002, 9.0000000E-001
 3.0199752E+002,-6.8242062E-003,-2.5914212E-005, 1.2047808E-001,-3.3583914E-003, 1.8471052E-002, 9.0000000E-001
 3.0262997E+002,-6.8057649E-003,-2.1247832E-005, 1.2373072E-001,-2.8315458E-003, 1.8082144E-002, 9.0000000E-001
 3.0326243E+002,-6.7938119E-003,-1.5375415E-005, 1.2653418E-001,-2.5735064E-003, 1.7304022E-002, 9.0000000E-001
 3.0389488E+002,-6.7885957E-003,-8.9933008E-006, 1.2861695E-001,-2.3146428E-003, 1.6072937E-002, 9.0000000E-001
 3.0452734E+002,-6.7897167E-003,-2.7719173E-006, 1.2970254E-001,-1.6847870E-003, 1.4311188E-002, 9.0000000E-001
 3.0515979E+002,-6.7961628E-003, 2.7446484E-006, 1.2956709E-001,-2.6669259E-004, 1.1966186E-002, 9.0000000E-001
 3.0579225E+002,-6.8065814E-003, 7.1858247E-006, 1.2809861E-001, 2.3242834E-003, 9.0445321E-003, 9.0000000E-001
 3.0642471E+002,-6.8195952E-003, 1.0341814E-005, 1.2533636E-001, 6.3564258E-003, 5.6359164E-003, 9.0000000E-001
 3.0705716E+002,-6.8337898E-003, 1.2116911E-005, 1.2147791E-001, 1.1909147E-002, 1.9285773E-003, 9.0000000E-001
 3.0768962E+002,-6.8478396E-003, 1.2505236E-005, 1.1686134E-001, 1.8819898E-002,-1.7904702E-003, 9.0000000E-001
 3.0832207E+002,-6.8604911E-003, 1.1580189E-005, 1.1192671E-001, 2.6665841E-002,-5.1529674E-003, 9.0000000E-001
 3.0911264E+002,-6.8716336E-003, 9.1426169E-006, 1.0661152E-001, 3.5771525E-002,-7.9692882E-003, 9.0000000E-001
 3.0974510E+002,-6.8787757E-003, 5.6083224E-006, 1.0210649E-001, 4.4101237E-002,-9.3286560E-003, 9.0000000E-001
 3.1037755E+002,-6.8808800E-003, 1.8278103E-006, 9.9196723E-002, 4.9890493E-002,-8.9447645E-003, 9.0000000E-001
 3.1101001E+002,-6.8786994E-003,-2.2052250E-006, 9.7447484E-002, 5.3568549E-002,-7.0302060E-003, 9.0000000E-001
 3.1164246E+002,-6.8720957E-003,-6.1847663E-006, 9.6768293E-002, 5.4962416E-002,-3.7759874E-003, 9.0000000E-001
 3.1227492E+002,-6.8612456E-003,-9.8402834E-006, 9.6852543E-002, 5.4345780E-002, 4.1099918E-004, 9.0000000E-001
 3.1290737E+002,-6.8467220E-003,-1.2952897E-005, 9.7259516E-002, 5.2317825E-002, 4.9896790E-003, 9.0000000E-001
 3.1353983E+002,-6.8294760E-003,-1.5383880E-005, 9.7548976E-002, 4.9591851E-002, 9.3904139E-003, 9.0000000E-001
 3.1417229E+002,-6.8105977E-003,-1.7062326E-005, 9.7410973E-002, 4.6798282E-002, 1.3110687E-002, 9.0000000E-001
 3.1480474E+002,-6.7912013E-003,-1.7944314E-005, 9.6735716E-002, 4.4364016E-002, 1.5780862E-002, 9.0000000E-001
 3.1543720E+002,-6.7725116E-003,-1.7960214E-005, 9.5596962E-002, 4.2483185E-002, 1.7195399E-002, 9.0000000E-001
 3.1606965E+002,-6.7557361E-003,-1.6959746E-005, 9.4176798E-002, 4.1155465E-002, 1.7311785E-002, 9.0000000E-001
 3.1670211E+002,-6.7422261E-003,-1.4734913E-005, 9.2679241E-002, 4.0258410E-002, 1.6223885E-002, 9.0000000E-001
 3.1749268E+002,-6.7327422E-003,-1.0549116E-005, 9.1106362E-002, 3.9560221E-002, 1.3781526E-002, 9.0000000E-001
 3.1812513E+002,-6.7303407E-003,-4.7877823E-006, 8.9758419E-002, 3.8993038E-002, 1.0437265E-002, 9.0000000E-001
 3.1875759E+002,-6.7350718E-003, 1.2594631E-006, 8.8789897E-002, 3.8512440E-002, 6.9611560E-003, 9.0000000E-001
 3.1939004E+002,-6.7458835E-003, 7.4259461E-006, 8.8031446E-002, 3.8014911E-002, 3.2903175E-003, 9.0000000E-001
 3.2002250E+002,-6.7617831E-003, 1.2939364E-005, 8.7491010E-002, 3.7460469E-002,-3.2781190E-004, 9.0000000E-001
 3.2065495E+002,-6.7812158E-003, 1.7191678E-005, 8.7208030E-002, 3.6754606E-002,-3.6450619E-003, 9.0000000E-001
 3.2128741E+002,-6.8025559E-003, 1.9919887E-005, 8.7254530E-002, 3.5718507E-002,-6.4083517E-003, 9.0000000E-001
 3.2191987E+002,-6.8243931E-003, 2.1240274E-005, 8.7717029E-002, 3.4095280E-002,-8.3652357E-003, 9.0000000E-001
 3.2255232E+002,-6.8457889E-003, 2.1562752E-005, 8.8665836E-002, 3.1597406E-002,-9.2819304E-003, 9.0000000E-001
 3.2318478E+002,-6.8663516E-003, 2.1399904E-005, 9.0124400E-002, 2.7982052E-002,-8.9701993E-003, 9.0000000E-001
 3.2381723E+002,-6.8860326E-003, 2.1195556E-005, 9.2051777E-002, 2.3126938E-002,-7.3140271E-003, 9.0000000E-001
 3.2444969E+002,-6.9050132E-003, 2.1223410E-005, 9.4345745E-002, 1.7084301E-002,-4.2933573E-003, 9.0000000E-001
 3.2508214E+002,-6.9237573E-003, 2.1568342E-005, 9.6867179E-002, 1.0099710E-002,-6.2565759E-006, 9.0000000E-001
 3.2587271E+002,-6.9450307E-003, 2.2245099E-005, 9.9805359E-002, 1.6427129E-003, 6.0423650E-003, 9.0000000E-001
 3.2650517E+002,-6.9666199E-003, 2.2972545E-005, 1.0272521E-001,-6.7084346E-003, 1.2788913E-002, 9.0000000E-001
 3.2713762E+002,-6.9857582E-003, 2.3370435E-005, 1.0526982E-001,-1.3338549E-002, 1.8762659E-002, 9.0000000E-001
 3.2777008E+002,-7.0041856E-003, 2.3215686E-005, 1.0779258E-001,-1.8575191E-002, 2.4016818E-002, 9.0000000E-001
 3.2840254E+002,-7.0209405E-003, 2.2206282E-005, 1.1033612E-001,-2.1830842E-002, 2.7904350E-002, 9.0000000E-001
 3.2903499E+002,-7.0349065E-003, 2.0119626E-005, 1.1291993E-001,-2.2620941E-002, 2.9924169E-002, 9.0000000E-001
 3.2966745E+002,-7.0450638E-003, 1.6895601E-005, 1.1550844E-001,-2.0665311E-002, 2.9843530E-002, 9.0000000E-001
 3.3029990E+002,-7.0505573E-003, 1.2692100E-005, 1.1800878E-001,-1.5999138E-002, 2.7755874E-002, 9.0000000E-001
 3.3093236E+002,-7.0510013E-003, 7.8880042E-006, 1.2029683E-001,-9.0447955E-003, 2.4057516E-002, 9.0000000E-001
 3.3156481E+002,-7.0464627E-003, 3.0389329E-006, 1.2223623E-001,-6.1098912E-004, 1.9387026E-002, 9.0000000E-001
 3.3219727E+002,-7.0376832E-003,-1.1966349E-006, 1.2369561E-001, 8.2536602E-003, 1.4488644E-002, 9.0000000E-001
 3.3282972E+002,-7.0260208E-003,-4.2057311E-006, 1.2458605E-001, 1.6498105E-002, 1.0047551E-002, 9.0000000E-001
 3.3362029E+002,-7.0116649E-003,-5.6403711E-006, 1.2487332E-001, 2.3952102E-002, 6.2742402E-003, 9.0000000E-001
 3.3425275E+002,-6.9981014E-003,-5.2234733E-006, 1.2454588E-001, 2.8994290E-002, 4.0975965E-003, 9.0000000E-001
 3.3488520E+002,-6.9878338E-003,-3.7997650E-006, 1.2389490E-001, 3.1248614E-002, 3.6516354E-003, 9.0000000E-001
 3.3551766E+002,-6.9792319E-003,-2.1819237E-006, 1.2314325E-001, 3.1689930E-002, 4.4432226E-003, 9.0000000E-001
 3.3615012E+002,-6.9717815E-003,-1.0232615E-006, 1.2253078E-001, 3.0724597E-002, 6.2120949E-003, 9.0000000E-001
 3.3678257E+002,-6.9647475E-003,-7.2614689E-007, 1.2227745E-001, 2.8821218E-002, 8.6311216E-003, 9.0000000E-001
 3.3741503E+002,-6.9573114E-003,-1.3955343E-006, 1.2255022E-001, 2.6439222E-002, 1.1348832E-002, 9.0000000E-001
 3.3804748E+002,-6.9486444E-003,-2.8871696E-006, 1.2344466E-001, 2.3982772E-002, 1.4010778E-002, 9.0000000E-001
 3.3867994E+002,-6.9382135E-003,-4.8818248E-006, 1.2496762E-001, 2.1769466E-002, 1.6277407E-002, 9.0000000E-001
 3.3931239E+002,-6.9258630E-003,-6.9249059E-006, 1.2702826E-001, 1.9994846E-002, 1.7856529E-002, 9.0000000E-001
 3.3994485E+002,-6.9119061E-003,-8.4549226E-006, 1.2944395E-001, 1.8715247E-002, 1.8526555E-002, 9.0000000E-001
 3.4057730E+002,-6.8972851E-003,-8.8760192E-006, 1.3195573E-001, 1.7860868E-002, 1.8151382E-002, 9.0000000E-001
 3.4120976E+002,-6.8834146E-003,-7.7287552E-006, 1.3425304E-001, 1.7271388E-002, 1.6695591E-002, 9.0000000E-001
 3.4200033E+002,-6.8705873E-003,-4.4600793E-006, 1.3613766E-001, 1.6668944E-002, 1.3850183E-002, 9.0000000E-001
 3.4263278E+002,-6.8618342E-003, 1.1791100E-007, 1.3689423E-001, 1.5867977E-002, 1.0061144E-002, 9.0000000E-001
 3.4326524E+002,-6.8577937E-003, 4.2189203E-006, 1.3625654E-001, 1.4777724E-002, 6.1963398E-003, 9.0000000E-001
 3.4389770E+002,-6.8561939E-003, 7.1999852E-006, 1.3426334E-001, 1.3185477E-002, 2.2356255E-003, 9.0000000E-001
 3.4453015E+002,-6.8555815E-003, 8.2624533E-006, 1.3096381E-001, 1.0978225E-002,-1.4967782E-003, 9.0000000E-001
 3.4516261E+002,-6.8542007E-003, 7.0727836E-006, 1.2659260E-001, 8.0754788E-003,-4.7415305E-003, 9.0000000E-001
 3.4579506E+002,-6.8503114E-003, 3.7834389E-006, 1.2151980E-001, 4.4450787E-003,-7.3250897E-003, 9.0000000E-001
 3.4642752E+002,-6.8428668E-003,-1.0724098E-006, 1.1616217E-001, 1.2585225E-004,-9.1537738E-003, 9.0000000E-001
 3.4705997E+002,-6.8314287E-003,-6.7339825E-006, 1.1089841E-001,-4.7545251E-003,-1.0188682E-002, 9.0000000E-001
 3.4769243E+002,-6.8160995E-003,-1.2401483E-005, 1.0602450E-001,-9.9730249E-003,-1.0417688E-002, 9.0000000E-001
 3.4832488E+002,-6.7972800E-003,-1.7411293E-005, 1.0175939E-001,-1.5221107E-002,-9.8364594E-003, 9.0000000E-001
 3.4895734E+002,-6.7754894E-003,-2.1337579E-005, 9.8282233E-002,-2.0134211E-002,-8.4430968E-003, 9.0000000E-001
 3.4974791E+002,-6.7481228E-003,-2.4224729E-005, 9.5560983E-002,-2.4778489E-002,-5.8952673E-003, 9.0000000E-001
 3.5038036E+002,-6.7188178E-003,-2.5622061E-005, 9.4276910E-002,-2.8161727E-002,-2.4083764E-003, 9.0000000E-001
 3.5101282E+002,-6.6919821E-003,-2.5711126E-005, 9.4616998E-002,-2.9892069E-002, 1.4339651E-003, 9.0000000E-001
 3.5164528E+002,-6.6654217E-003,-2.4994802E-005, 9.6429418E-002,-3.0533956E-002, 5.7894236E-003, 9.0000000E-001
 3.5227773E+002,-6.6400084E-003,-2.3798575E-005, 9.9656568E-002,-3.0407898E-002, 1.0372854E-002, 9.0000000E-001
 3.5291019E+002,-6.6163538E-003,-2.2500750E-005, 1.0405599E-001,-2.9999949E-002, 1.4754532E-002, 9.0000000E-001
 3.5354264E+002,-6.5948483E-003,-2.1470913E-005, 1.0923056E-001,-2.9832329E-002, 1.8376765E-002, 9.0000000E-001
 3.5417510E+002,-6.5756291E-003,-2.0990898E-005, 1.1472602E-001,-3.0291959E-002, 2.0645544E-002, 9.0000000E-001
 3.5480755E+002,-6.5585904E-003,-2.1183155E-005, 1.2016461E-001,-3.1467440E-002, 2.1091769E-002, 9.0000000E-001
 3.5544001E+002,-6.5437142E-003,-2.1998015E-005, 1.2536357E-001,-3.3046382E-002, 1.9550333E-002, 9.0000000E-001
 3.5607246E+002,-6.5311133E-003,-2.3256290E-005, 1.3039093E-001,-3.4319107E-002, 1.6265405E-002, 9.0000000E-001
 3.5670492E+002,-6.5207688E-003,-2.4768782E-005, 1.3553824E-001,-3.4317088E-002, 1.1861825E-002, 9.0000000E-001
 3.5733738E+002,-6.5124272E-003,-2.6473265E-005, 1.4118301E-001,-3.2087760E-002, 7.2043469E-003, 9.0000000E-001
 3.5812795E+002,-6.5042932E-003,-2.8874472E-005, 1.4835193E-001,-2.6184351E-002, 2.8575430E-003, 9.0000000E-001
 3.5876040E+002,-6.4948747E-003,-3.2365007E-005, 1.5586233E-001,-1.7176944E-002, 5.0758739E-004, 9.0000000E-001
 3.5939286E+002,-6.4819963E-003,-3.7109785E-005, 1.6168831E-001,-7.5620194E-003, 9.3782620E-004, 9.0000000E-001
 3.6002531E+002,-6.4613397E-003,-4.3796570E-005, 1.6534133E-001, 1.9184153E-003, 3.9566388E-003, 9.0000000E-001
 3.6065777E+002,-6.4298526E-003,-5.2352688E-005, 1.6585552E-001, 9.6979152E-003, 9.1655546E-003, 9.0000000E-001
 3.6129022E+002,-6.3855223E-003,-6.2127664E-005, 1.6309385E-001, 1.4828129E-002, 1.5371885E-002, 9.0000000E-001
 3.6192268E+002,-6.3279855E-003,-7.2057580E-005, 1.5789566E-001, 1.7203905E-002, 2.0789349E-002, 9.0000000E-001
 3.6255513E+002,-6.2585806E-003,-8.0929627E-005, 1.5176369E-001, 1.7318489E-002, 2.3644686E-002, 9.0000000E-001
 3.6318759E+002,-6.1801933E-003,-8.7626387E-005, 1.4626063E-001, 1.5926537E-002, 2.2817104E-002, 9.0000000E-001
 3.6382004E+002,-6.0967300E-003,-9.1271276E-005, 1.4244612E-001, 1.3877369E-002, 1.8136593E-002, 9.0000000E-001
 3.6445250E+002,-6.0126386E-003,-9.1400793E-005, 1.4062720E-001, 1.2044687E-002, 1.0266558E-002, 9.0000000E-001
 3.6508496E+002,-5.9319362E-003,-8.8166057E-005, 1.4047262E-001, 1.1210709E-002, 3.4081273E-004, 9.0000000E-001
 3.6571741E+002,-5.8574319E-003,-8.2399555E-005, 1.4134909E-001, 1.1908533E-002,-1.0417657E-002, 9.0000000E-001
 3.6650798E+002,-5.7826479E-003,-7.4431190E-005, 1.4281229E-001, 1.4741452E-002,-2.2160337E-002, 9.0000000E-001
 3.6714044E+002,-5.7169114E-003,-6.6389130E-005, 1.4427796E-001, 1.9197529E-002,-3.2419290E-002, 9.0000000E-001
 3.6777289E+002,-5.6659815E-003,-5.9830843E-005, 1.4551545E-001, 2.3719216E-002,-3.9318683E-002, 9.0000000E-001
 3.6840535E+002,-5.6214521E-003,-5.3890247E-005, 1.4692457E-001, 2.7680486E-002,-4.3308003E-002, 9.0000000E-001
 3.6903780E+002,-5.5830051E-003,-4.8425981E-005, 1.4886263E-001, 3.0125526E-002,-4.3568692E-002, 9.0000000E-001
 3.6967026E+002,-5.5503087E-003,-4.3310269E-005, 1.5157001E-001, 3.0414532E-002,-3.9457689E-002, 9.0000000E-001
 3.7030271E+002,-5.5231029E-003,-3.8415876E-005, 1.5495758E-001, 2.8317709E-002,-3.0782626E-002, 9.0000000E-001
 3.7093517E+002,-5.5011459E-003,-3.3501848E-005, 1.5854535E-001, 2.3995107E-002,-1.8085256E-002, 9.0000000E-001
 3.7156763E+002,-5.4844192E-003,-2.8139299E-005, 1.6158984E-001, 1.7925635E-002,-2.8225866E-003, 9.0000000E-001
 3.7220008E+002,-5.4732743E-003,-2.1759642E-005, 1.6337737E-001, 1.0840341E-002, 1.2689991E-002, 9.0000000E-001
 3.7283254E+002,-5.4686155E-003,-1.3840486E-005, 1.6355457E-001, 3.6430605E-003, 2.5711572E-002, 9.0000000E-001
 3.7346499E+002,-5.4715395E-003,-4.1401949E-006, 1.6229239E-001,-2.7119141E-003, 3.3800223E-002, 9.0000000E-001
 3.7425556E+002,-5.4853034E-003, 8.6543506E-006, 1.5992390E-001,-7.8084739E-003, 3.5279220E-002, 9.0000000E-001
 3.7488802E+002,-5.5100026E-003, 2.2448351E-005, 1.5754343E-001,-1.0445079E-002, 2.9820926E-002, 9.0000000E-001
 3.7552047E+002,-5.5410317E-003, 3.4447647E-005, 1.5591018E-001,-1.0823807E-002, 2.1097802E-002, 9.0000000E-001
 3.7615293E+002,-5.5788421E-003, 4.5019376E-005, 1.5469880E-001,-9.8243942E-003, 1.1435947E-002, 9.0000000E-001
 3.7678538E+002,-5.6211488E-003, 5.3144199E-005, 1.5357785E-001,-7.7803415E-003, 2.8848764E-003, 9.0000000E-001
 3.7741784E+002,-5.6653314E-003, 5.8097497E-005, 1.5218108E-001,-4.8665140E-003,-3.3117620E-003, 9.0000000E-001
 3.7805029E+002,-5.7087992E-003, 5.9612812E-005, 1.5026651E-001,-1.1937481E-003,-6.7004248E-003, 9.0000000E-001
 3.7868275E+002,-5.7494545E-003, 5.7943374E-005, 1.4776081E-001, 3.0488304E-003,-7.4457804E-003, 9.0000000E-001
 3.7931521E+002,-5.7858712E-003, 5.3821749E-005, 1.4476459E-001, 7.5158908E-003,-6.1058679E-003, 9.0000000E-001
 3.7994766E+002,-5.8174016E-003, 4.8268445E-005, 1.4154040E-001, 1.1725125E-002,-3.4289146E-003, 9.0000000E-001
 3.8058012E+002,-5.8440800E-003, 4.2343740E-005, 1.3847338E-001, 1.5156918E-002,-1.9714939E-004, 9.0000000E-001
 3.8121257E+002,-5.8665376E-003, 3.6932840E-005, 1.3598134E-001, 1.7389674E-002, 2.8753944E-003, 9.0000000E-001
 3.8184503E+002,-5.8857904E-003, 3.2610046E-005, 1.3440118E-001, 1.8215972E-002, 5.1889369E-003, 9.0000000E-001
 3.8263560E+002,-5.9047577E-003, 2.9306787E-005, 1.3393933E-001, 1.7525145E-002, 6.2746831E-003, 9.0000000E-001
 3.8326805E+002,-5.9218445E-003, 2.7237598E-005, 1.3472063E-001, 1.5625243E-002, 5.4682596E-003, 9.0000000E-001
 3.8390051E+002,-5.9351509E-003, 2.5768629E-005, 1.3624220E-001, 1.3398320E-002, 2.9678607E-003, 9.0000000E-001
