s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 1.5874634E+002, 0.0000000E+000, 0.0000000E+000,-2.1328306E-009,-4.0730672E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6984947E-009,-2.5401373E-009, 0.0000000E+000, 0.0000000E+000
 1.5937880E+002, 0.0000000E+000, 0.0000000E+000,-2.1426749E-009,-4.0903897E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7037407E-009,-2.5517139E-009, 0.0000000E+000, 0.0000000E+000
 1.6001125E+002, 0.0000000E+000, 0.0000000E+000,-2.1533879E-009,-4.1075037E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6969301E-009,-2.5641382E-009, 0.0000000E+000, 0.0000000E+000
 1.6064371E+002, 0.0000000E+000, 0.0000000E+000,-2.1648511E-009,-4.1244025E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6973903E-009,-2.5772914E-009, 0.0000000E+000, 0.0000000E+000
 1.6127615E+002, 0.0000000E+000, 0.0000000E+000,-2.1770893E-009,-4.1411515E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6942611E-009,-2.5912045E-009, 0.0000000E+000, 0.0000000E+000
 1.6190862E+002, 0.0000000E+000, 0.0000000E+000,-2.1914075E-009,-4.1577386E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6929727E-009,-2.6071813E-009, 0.0000000E+000, 0.0000000E+000
 1.6254108E+002, 0.0000000E+000, 0.0000000E+000,-2.2085233E-009,-4.1741631E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6603925E-009,-2.6259396E-009, 0.0000000E+000, 0.0000000E+000
 1.6333163E+002, 0.0000000E+000, 0.0000000E+000,-2.2302065E-009,-4.1920594E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6583861E-009,-2.6494125E-009, 0.0000000E+000, 0.0000000E+000
 1.6396410E+002, 0.0000000E+000, 0.0000000E+000,-2.2548656E-009,-4.2105046E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6452988E-009,-2.6759161E-009, 0.0000000E+000, 0.0000000E+000
 1.6459656E+002, 0.0000000E+000, 0.0000000E+000,-2.2792146E-009,-4.2262155E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6260637E-009,-2.7018362E-009, 0.0000000E+000, 0.0000000E+000
 1.6522900E+002, 0.0000000E+000, 0.0000000E+000,-2.3046059E-009,-4.2416498E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6001100E-009,-2.7287709E-009, 0.0000000E+000, 0.0000000E+000
 1.6586147E+002, 0.0000000E+000, 0.0000000E+000,-2.3308139E-009,-4.2568515E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5875933E-009,-2.7564991E-009, 0.0000000E+000, 0.0000000E+000
 1.6649391E+002, 0.0000000E+000, 0.0000000E+000,-2.3570401E-009,-4.2716780E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5777456E-009,-2.7842079E-009, 0.0000000E+000, 0.0000000E+000
 1.6712637E+002, 0.0000000E+000, 0.0000000E+000,-2.3821276E-009,-4.2860857E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5485707E-009,-2.8107362E-009, 0.0000000E+000, 0.0000000E+000
 1.6775883E+002, 0.0000000E+000, 0.0000000E+000,-2.4054143E-009,-4.3001377E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5323726E-009,-2.8354281E-009, 0.0000000E+000, 0.0000000E+000
 1.6839128E+002, 0.0000000E+000, 0.0000000E+000,-2.4266437E-009,-4.3138788E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5186595E-009,-2.8580316E-009, 0.0000000E+000, 0.0000000E+000
 1.6902374E+002, 0.0000000E+000, 0.0000000E+000,-2.4458477E-009,-4.3272245E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5117569E-009,-2.8785702E-009, 0.0000000E+000, 0.0000000E+000
 1.6965619E+002, 0.0000000E+000, 0.0000000E+000,-2.4630535E-009,-4.3403071E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4840546E-009,-2.8970842E-009, 0.0000000E+000, 0.0000000E+000
 1.7028865E+002, 0.0000000E+000, 0.0000000E+000,-2.4784786E-009,-4.3531557E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5074313E-009,-2.9137941E-009, 0.0000000E+000, 0.0000000E+000
 1.7107922E+002, 0.0000000E+000, 0.0000000E+000,-2.4941837E-009,-4.3675630E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4763789E-009,-2.9309400E-009, 0.0000000E+000, 0.0000000E+000
 1.7171167E+002, 0.0000000E+000, 0.0000000E+000,-2.5088266E-009,-4.3810167E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4806493E-009,-2.9469282E-009, 0.0000000E+000, 0.0000000E+000
 1.7234413E+002, 0.0000000E+000, 0.0000000E+000,-2.5213958E-009,-4.3930420E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4654636E-009,-2.9607000E-009, 0.0000000E+000, 0.0000000E+000
 1.7297659E+002, 0.0000000E+000, 0.0000000E+000,-2.5337986E-009,-4.4049018E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4627946E-009,-2.9742888E-009, 0.0000000E+000, 0.0000000E+000
 1.7360904E+002, 0.0000000E+000, 0.0000000E+000,-2.5462223E-009,-4.4165748E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4651875E-009,-2.9878798E-009, 0.0000000E+000, 0.0000000E+000
 1.7424150E+002, 0.0000000E+000, 0.0000000E+000,-2.5588970E-009,-4.4280569E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4569044E-009,-3.0017027E-009, 0.0000000E+000, 0.0000000E+000
 1.7487395E+002, 0.0000000E+000, 0.0000000E+000,-2.5720738E-009,-4.4394286E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4469647E-009,-3.0160166E-009, 0.0000000E+000, 0.0000000E+000
 1.7550641E+002, 0.0000000E+000, 0.0000000E+000,-2.5858881E-009,-4.4506704E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4452161E-009,-3.0309551E-009, 0.0000000E+000, 0.0000000E+000
 1.7613887E+002, 0.0000000E+000, 0.0000000E+000,-2.6005464E-009,-4.4617242E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4464125E-009,-3.0467188E-009, 0.0000000E+000, 0.0000000E+000
 1.7677132E+002, 0.0000000E+000, 0.0000000E+000,-2.6158041E-009,-4.4726242E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4249685E-009,-3.0630665E-009, 0.0000000E+000, 0.0000000E+000
 1.7740378E+002, 0.0000000E+000, 0.0000000E+000,-2.6311400E-009,-4.4834776E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4257048E-009,-3.0794877E-009, 0.0000000E+000, 0.0000000E+000
 1.7803624E+002, 0.0000000E+000, 0.0000000E+000,-2.6461885E-009,-4.4943857E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4142925E-009,-3.0956270E-009, 0.0000000E+000, 0.0000000E+000
 1.7866869E+002, 0.0000000E+000, 0.0000000E+000,-2.6605712E-009,-4.5053707E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4138323E-009,-3.1111083E-009, 0.0000000E+000, 0.0000000E+000
 1.7945926E+002, 0.0000000E+000, 0.0000000E+000,-2.6757425E-009,-4.5174249E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3977447E-009,-3.1274850E-009, 0.0000000E+000, 0.0000000E+000
 1.8009171E+002, 0.0000000E+000, 0.0000000E+000,-2.6897542E-009,-4.5300085E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3817123E-009,-3.1427550E-009, 0.0000000E+000, 0.0000000E+000
 1.8072417E+002, 0.0000000E+000, 0.0000000E+000,-2.7011056E-009,-4.5411210E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4032484E-009,-3.1552177E-009, 0.0000000E+000, 0.0000000E+000
 1.8135663E+002, 0.0000000E+000, 0.0000000E+000,-2.7115157E-009,-4.5524257E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3882468E-009,-3.1667582E-009, 0.0000000E+000, 0.0000000E+000
 1.8198907E+002, 0.0000000E+000, 0.0000000E+000,-2.7210399E-009,-4.5636932E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3886149E-009,-3.1774092E-009, 0.0000000E+000, 0.0000000E+000
 1.8262154E+002, 0.0000000E+000, 0.0000000E+000,-2.7297147E-009,-4.5749618E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3864061E-009,-3.1872108E-009, 0.0000000E+000, 0.0000000E+000
 1.8325400E+002, 0.0000000E+000, 0.0000000E+000,-2.7373289E-009,-4.5862551E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3844734E-009,-3.1959544E-009, 0.0000000E+000, 0.0000000E+000
 1.8388644E+002, 0.0000000E+000, 0.0000000E+000,-2.7435490E-009,-4.5975664E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3885229E-009,-3.2033056E-009, 0.0000000E+000, 0.0000000E+000
 1.8451891E+002, 0.0000000E+000, 0.0000000E+000,-2.7482629E-009,-4.6087996E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3871424E-009,-3.2091428E-009, 0.0000000E+000, 0.0000000E+000
 1.8515135E+002, 0.0000000E+000, 0.0000000E+000,-2.7512351E-009,-4.6199008E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4083103E-009,-3.2132252E-009, 0.0000000E+000, 0.0000000E+000
 1.8578381E+002, 0.0000000E+000, 0.0000000E+000,-2.7519845E-009,-4.6311279E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3919282E-009,-3.2150973E-009, 0.0000000E+000, 0.0000000E+000
 1.8641628E+002, 0.0000000E+000, 0.0000000E+000,-2.7506503E-009,-4.6426481E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4153049E-009,-3.2149151E-009, 0.0000000E+000, 0.0000000E+000
 1.8720683E+002, 0.0000000E+000, 0.0000000E+000,-2.7470787E-009,-4.6558694E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4251342E-009,-3.2126657E-009, 0.0000000E+000, 0.0000000E+000
 1.8783929E+002, 0.0000000E+000, 0.0000000E+000,-2.7417582E-009,-4.6684075E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4411666E-009,-3.2085989E-009, 0.0000000E+000, 0.0000000E+000
 1.8847176E+002, 0.0000000E+000, 0.0000000E+000,-2.7359238E-009,-4.6798066E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4510142E-009,-3.2039044E-009, 0.0000000E+000, 0.0000000E+000
 1.8910420E+002, 0.0000000E+000, 0.0000000E+000,-2.7298383E-009,-4.6912184E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4626106E-009,-3.1989602E-009, 0.0000000E+000, 0.0000000E+000
 1.8973666E+002, 0.0000000E+000, 0.0000000E+000,-2.7240503E-009,-4.7026682E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4795449E-009,-3.1943171E-009, 0.0000000E+000, 0.0000000E+000
 1.9036911E+002, 0.0000000E+000, 0.0000000E+000,-2.7197766E-009,-4.7141303E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4941784E-009,-3.1911896E-009, 0.0000000E+000, 0.0000000E+000
 1.9100157E+002, 0.0000000E+000, 0.0000000E+000,-2.7171764E-009,-4.7255984E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4939023E-009,-3.1897362E-009, 0.0000000E+000, 0.0000000E+000
 1.9163403E+002, 0.0000000E+000, 0.0000000E+000,-2.7164688E-009,-4.7369193E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5075234E-009,-3.1901607E-009, 0.0000000E+000, 0.0000000E+000
 1.9226648E+002, 0.0000000E+000, 0.0000000E+000,-2.7173255E-009,-4.7479540E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5259302E-009,-3.1921209E-009, 0.0000000E+000, 0.0000000E+000
 1.9289894E+002, 0.0000000E+000, 0.0000000E+000,-2.7188489E-009,-4.7589091E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5210524E-009,-3.1947398E-009, 0.0000000E+000, 0.0000000E+000
 1.9353139E+002, 0.0000000E+000, 0.0000000E+000,-2.7205333E-009,-4.7697856E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5391832E-009,-3.1975119E-009, 0.0000000E+000, 0.0000000E+000
 1.9416385E+002, 0.0000000E+000, 0.0000000E+000,-2.7223177E-009,-4.7804549E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5294275E-009,-3.2003632E-009, 0.0000000E+000, 0.0000000E+000
 1.9479631E+002, 0.0000000E+000, 0.0000000E+000,-2.7237256E-009,-4.7909905E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5394593E-009,-3.2028247E-009, 0.0000000E+000, 0.0000000E+000
 1.9558687E+002, 0.0000000E+000, 0.0000000E+000,-2.7251654E-009,-4.8024711E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5553812E-009,-3.2054125E-009, 0.0000000E+000, 0.0000000E+000
 1.9621933E+002, 0.0000000E+000, 0.0000000E+000,-2.7265687E-009,-4.8144140E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5582343E-009,-3.2080101E-009, 0.0000000E+000, 0.0000000E+000
 1.9685179E+002, 0.0000000E+000, 0.0000000E+000,-2.7281003E-009,-4.8247157E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5704749E-009,-3.2105719E-009, 0.0000000E+000, 0.0000000E+000
 1.9748424E+002, 0.0000000E+000, 0.0000000E+000,-2.7303904E-009,-4.8350004E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5770093E-009,-3.2138905E-009, 0.0000000E+000, 0.0000000E+000
 1.9811670E+002, 0.0000000E+000, 0.0000000E+000,-2.7332771E-009,-4.8452280E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5831756E-009,-3.2177999E-009, 0.0000000E+000, 0.0000000E+000
 1.9874915E+002, 0.0000000E+000, 0.0000000E+000,-2.7362585E-009,-4.8553900E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5814270E-009,-3.2217975E-009, 0.0000000E+000, 0.0000000E+000
 1.9938161E+002, 0.0000000E+000, 0.0000000E+000,-2.7390943E-009,-4.8654728E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5932994E-009,-3.2256416E-009, 0.0000000E+000, 0.0000000E+000
 2.0001407E+002, 0.0000000E+000, 0.0000000E+000,-2.7412780E-009,-4.8755204E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5926552E-009,-3.2288300E-009, 0.0000000E+000, 0.0000000E+000
 2.0064651E+002, 0.0000000E+000, 0.0000000E+000,-2.7425131E-009,-4.8856494E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6108780E-009,-3.2310780E-009, 0.0000000E+000, 0.0000000E+000
 2.0127898E+002, 0.0000000E+000, 0.0000000E+000,-2.7427432E-009,-4.8956945E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6054479E-009,-3.2323126E-009, 0.0000000E+000, 0.0000000E+000
 2.0191142E+002, 0.0000000E+000, 0.0000000E+000,-2.7421738E-009,-4.9056167E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6366476E-009,-3.2327355E-009, 0.0000000E+000, 0.0000000E+000
 2.0254388E+002, 0.0000000E+000, 0.0000000E+000,-2.7409269E-009,-4.9154218E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6268920E-009,-3.2324691E-009, 0.0000000E+000, 0.0000000E+000
 2.0317635E+002, 0.0000000E+000, 0.0000000E+000,-2.7393135E-009,-4.9252702E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6563430E-009,-3.2318405E-009, 0.0000000E+000, 0.0000000E+000
 2.0396690E+002, 0.0000000E+000, 0.0000000E+000,-2.7372753E-009,-4.9365969E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6460167E-009,-3.2309350E-009, 0.0000000E+000, 0.0000000E+000
 2.0459937E+002, 0.0000000E+000, 0.0000000E+000,-2.7347614E-009,-4.9474667E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6668349E-009,-3.2295081E-009, 0.0000000E+000, 0.0000000E+000
 2.0523183E+002, 0.0000000E+000, 0.0000000E+000,-2.7322394E-009,-4.9573105E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6863462E-009,-3.2279705E-009, 0.0000000E+000, 0.0000000E+000
 2.0586427E+002, 0.0000000E+000, 0.0000000E+000,-2.7297956E-009,-4.9671043E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6772348E-009,-3.2265060E-009, 0.0000000E+000, 0.0000000E+000
 2.0649673E+002, 0.0000000E+000, 0.0000000E+000,-2.7278093E-009,-4.9767702E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7088946E-009,-3.2254863E-009, 0.0000000E+000, 0.0000000E+000
 2.0712918E+002, 0.0000000E+000, 0.0000000E+000,-2.7263177E-009,-4.9862329E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7083424E-009,-3.2249410E-009, 0.0000000E+000, 0.0000000E+000
 2.0776164E+002, 0.0000000E+000, 0.0000000E+000,-2.7250644E-009,-4.9956009E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7277617E-009,-3.2246245E-009, 0.0000000E+000, 0.0000000E+000
 2.0839410E+002, 0.0000000E+000, 0.0000000E+000,-2.7241758E-009,-5.0049393E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7399102E-009,-3.2246698E-009, 0.0000000E+000, 0.0000000E+000
 2.0902655E+002, 0.0000000E+000, 0.0000000E+000,-2.7235283E-009,-5.0140755E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7301546E-009,-3.2249358E-009, 0.0000000E+000, 0.0000000E+000
 2.0965901E+002, 0.0000000E+000, 0.0000000E+000,-2.7231681E-009,-5.0229931E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7619064E-009,-3.2254674E-009, 0.0000000E+000, 0.0000000E+000
 2.1029146E+002, 0.0000000E+000, 0.0000000E+000,-2.7230317E-009,-5.0317294E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7517826E-009,-3.2262046E-009, 0.0000000E+000, 0.0000000E+000
 2.1092392E+002, 0.0000000E+000, 0.0000000E+000,-2.7227070E-009,-5.0403743E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7693612E-009,-3.2267444E-009, 0.0000000E+000, 0.0000000E+000
 2.1171449E+002, 0.0000000E+000, 0.0000000E+000,-2.7220485E-009,-5.0497663E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7802397E-009,-3.2270252E-009, 0.0000000E+000, 0.0000000E+000
 2.1234694E+002, 0.0000000E+000, 0.0000000E+000,-2.7208907E-009,-5.0593798E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7876760E-009,-3.2268287E-009, 0.0000000E+000, 0.0000000E+000
 2.1297940E+002, 0.0000000E+000, 0.0000000E+000,-2.7191227E-009,-5.0676372E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7963273E-009,-3.2258864E-009, 0.0000000E+000, 0.0000000E+000
 2.1361186E+002, 0.0000000E+000, 0.0000000E+000,-2.7168908E-009,-5.0758161E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8055307E-009,-3.2244724E-009, 0.0000000E+000, 0.0000000E+000
 2.1424431E+002, 0.0000000E+000, 0.0000000E+000,-2.7143742E-009,-5.0838896E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8349817E-009,-3.2227632E-009, 0.0000000E+000, 0.0000000E+000
 2.1487677E+002, 0.0000000E+000, 0.0000000E+000,-2.7113865E-009,-5.0919158E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8326809E-009,-3.2205781E-009, 0.0000000E+000, 0.0000000E+000
 2.1550922E+002, 0.0000000E+000, 0.0000000E+000,-2.7080960E-009,-5.0999773E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8516400E-009,-3.2180937E-009, 0.0000000E+000, 0.0000000E+000
 2.1614168E+002, 0.0000000E+000, 0.0000000E+000,-2.7049718E-009,-5.1079979E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8529284E-009,-3.2157716E-009, 0.0000000E+000, 0.0000000E+000
 2.1677414E+002, 0.0000000E+000, 0.0000000E+000,-2.7021097E-009,-5.1158939E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8711512E-009,-3.2136991E-009, 0.0000000E+000, 0.0000000E+000
 2.1740659E+002, 0.0000000E+000, 0.0000000E+000,-2.6995203E-009,-5.1236903E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8847723E-009,-3.2118894E-009, 0.0000000E+000, 0.0000000E+000
 2.1803905E+002, 0.0000000E+000, 0.0000000E+000,-2.6967364E-009,-5.1314779E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8778698E-009,-3.2098842E-009, 0.0000000E+000, 0.0000000E+000
 2.1867149E+002, 0.0000000E+000, 0.0000000E+000,-2.6936923E-009,-5.1392906E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9089774E-009,-3.2076214E-009, 0.0000000E+000, 0.0000000E+000
 2.1930396E+002, 0.0000000E+000, 0.0000000E+000,-2.6906137E-009,-5.1470723E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9179967E-009,-3.2053209E-009, 0.0000000E+000, 0.0000000E+000
 2.2009453E+002, 0.0000000E+000, 0.0000000E+000,-2.6865464E-009,-5.1559877E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9246969E-009,-3.2021452E-009, 0.0000000E+000, 0.0000000E+000
 2.2072697E+002, 0.0000000E+000, 0.0000000E+000,-2.6818743E-009,-5.1645751E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9437664E-009,-3.1983318E-009, 0.0000000E+000, 0.0000000E+000
 2.2135944E+002, 0.0000000E+000, 0.0000000E+000,-2.6775551E-009,-5.1725125E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9469876E-009,-3.1948064E-009, 0.0000000E+000, 0.0000000E+000
 2.2199190E+002, 0.0000000E+000, 0.0000000E+000,-2.6738244E-009,-5.1805843E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9716528E-009,-3.1918828E-009, 0.0000000E+000, 0.0000000E+000
 2.2262434E+002, 0.0000000E+000, 0.0000000E+000,-2.6709049E-009,-5.1888578E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9781872E-009,-3.1897907E-009, 0.0000000E+000, 0.0000000E+000
 2.2325681E+002, 0.0000000E+000, 0.0000000E+000,-2.6697098E-009,-5.1973348E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9830651E-009,-3.1894433E-009, 0.0000000E+000, 0.0000000E+000
 2.2388925E+002, 0.0000000E+000, 0.0000000E+000,-2.6708449E-009,-5.2060071E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9828810E-009,-3.1914456E-009, 0.0000000E+000, 0.0000000E+000
 2.2452171E+002, 0.0000000E+000, 0.0000000E+000,-2.6752441E-009,-5.2148289E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9952136E-009,-3.1967270E-009, 0.0000000E+000, 0.0000000E+000
 2.2515417E+002, 0.0000000E+000, 0.0000000E+000,-2.6832404E-009,-5.2237739E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9959499E-009,-3.2056178E-009, 0.0000000E+000, 0.0000000E+000
 2.2578662E+002, 0.0000000E+000, 0.0000000E+000,-2.6944399E-009,-5.2328534E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9988950E-009,-3.2177252E-009, 0.0000000E+000, 0.0000000E+000
 2.2641908E+002, 0.0000000E+000, 0.0000000E+000,-2.7093893E-009,-5.2420727E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9896915E-009,-3.2335965E-009, 0.0000000E+000, 0.0000000E+000
 2.2705153E+002, 0.0000000E+000, 0.0000000E+000,-2.7285805E-009,-5.2513985E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9716528E-009,-3.2537204E-009, 0.0000000E+000, 0.0000000E+000
 2.2784210E+002, 0.0000000E+000, 0.0000000E+000,-2.7540918E-009,-5.2618006E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9561358E-009,-3.2802719E-009, 0.0000000E+000, 0.0000000E+000
 2.2847456E+002, 0.0000000E+000, 0.0000000E+000,-2.7819306E-009,-5.2727851E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9355753E-009,-3.3092091E-009, 0.0000000E+000, 0.0000000E+000
 2.2910701E+002, 0.0000000E+000, 0.0000000E+000,-2.8080985E-009,-5.2824652E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9214020E-009,-3.3363451E-009, 0.0000000E+000, 0.0000000E+000
 2.2973947E+002, 0.0000000E+000, 0.0000000E+000,-2.8345385E-009,-5.2923063E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8860608E-009,-3.3637691E-009, 0.0000000E+000, 0.0000000E+000
 2.3037193E+002, 0.0000000E+000, 0.0000000E+000,-2.8607137E-009,-5.3022537E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8926873E-009,-3.3909391E-009, 0.0000000E+000, 0.0000000E+000
 2.3100438E+002, 0.0000000E+000, 0.0000000E+000,-2.8861741E-009,-5.3122803E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8545851E-009,-3.4174021E-009, 0.0000000E+000, 0.0000000E+000
 2.3163684E+002, 0.0000000E+000, 0.0000000E+000,-2.9104931E-009,-5.3224174E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8463940E-009,-3.4427348E-009, 0.0000000E+000, 0.0000000E+000
 2.3226929E+002, 0.0000000E+000, 0.0000000E+000,-2.9333469E-009,-5.3326566E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8278951E-009,-3.4666125E-009, 0.0000000E+000, 0.0000000E+000
 2.3290175E+002, 0.0000000E+000, 0.0000000E+000,-2.9544226E-009,-5.3430404E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8229252E-009,-3.4887266E-009, 0.0000000E+000, 0.0000000E+000
